timestamp,px,py,pz,vx,vy,vz,yaw,pitch,roll
1771539410.064696,5.355,0.221,0.18,0.0,0.0,0.0,0.0,0.0,0.0
1771539410.258185,5.427533426191817,0.29680549130336303,0.40584983985045653,-0.22065044762826092,0.5070063167495553,0.4851959322687993,-11.943786889432678,56.8473405118745,42.52163900519235
1771539410.2963488,5.430408705421817,0.29982673820366323,0.4049133976661488,-0.14676142424509733,0.42034057235137456,0.39834792963225973,-8.07529884316877,63.01337189193752,50.16731515837505
1771539410.3195918,5.427473476936916,0.3082335496506907,0.412880356258794,-0.14676142424509733,0.42034057235137456,0.39834792963225973,-8.07529884316877,63.01337189193752,50.16731515837505
1771539410.357138,5.42880677454776,0.30322659132927665,0.3787255575859161,-0.11481241814642709,0.3163891652769788,0.14554616108356,-2.372226363591876,66.82582455341637,56.8824739775207
1771539410.371579,5.426510526184832,0.3095543746348163,0.3816364808075873,-0.11481241814642709,0.3163891652769788,0.14554616108356,-2.372226363591876,66.82582455341637,56.8824739775207
1771539410.3987732,5.424214277821904,0.3158821579403559,0.38454740402925847,-0.11481241814642709,0.3163891652769788,0.14554616108356,-2.372226363591876,66.82582455341637,56.8824739775207
1771539410.4196167,5.4207699052775125,0.32537383289866534,0.38891378886176525,-0.11481241814642709,0.3163891652769788,0.14554616108356,-2.372226363591876,66.82582455341637,56.8824739775207
1771539410.4508996,5.417325532733121,0.3348655078569748,0.39328017369427204,-0.11481241814642709,0.3163891652769788,0.14554616108356,-2.372226363591876,66.82582455341637,56.8824739775207
1771539410.5667956,5.443616486868549,0.32361316339192575,0.3912550933569425,0.008042808482875415,0.2236863795166573,0.16599159981455539,-0.2352249443179716,1.5657459727813083,-7.905318208543235
1771539410.601247,5.469257124952351,0.2357641624536256,0.2934492854507482,0.07849904254161008,-0.04042803417743726,-0.12171427961750123,-0.5215221588698323,2.216233486588912,-7.329067848424544
1771539410.6363842,5.439404674862695,0.3106384255165964,0.3684980694778037,-0.007610964949636798,0.15634234992085905,0.08637739086325924,-0.11596780300075513,1.5147158371705296,-7.985257834519561
1771539410.66012,5.439252455563702,0.3137652725150135,0.37022561729506887,-0.007610964949636798,0.15634234992085905,0.08637739086325924,-0.11596780300075513,1.5147158371705296,-7.985257834519561
1771539410.701048,5.440016726794233,0.29701967720459777,0.3542500084918872,-0.005106204768344218,0.10095882072037346,0.03953301013197555,-0.22400493565874993,1.843638679942035,-7.74162025141352
1771539410.7248142,5.440622001914132,0.30006081178159477,0.3554291063835886,0.00012729444796747043,0.10100627063295424,0.039438360789928954,0.2835289682392856,1.2404062252821435,-8.320162497598318
1771539410.744347,5.4406245478030915,0.30208093719425383,0.35621787359938717,0.00012729444796747043,0.10100627063295424,0.039438360789928954,0.2835289682392856,1.2404062252821435,-8.320162497598318
1771539410.7688487,5.430361528805962,0.3475446253542642,0.4075675446724359,-7.601501308991367e-05,0.19665172990871613,0.15196384661237433,0.22655669261605968,1.338554268935169,-8.195976330262896
1771539410.8104737,5.4446044577474035,0.2884542189535316,0.3407460896454221,0.0009897191807838259,0.054674231201186724,-0.0032519697434313715,0.2531108961497139,1.231325339605231,-8.230779720517054
1771539410.8264778,5.444624252131018,0.2895477035775553,0.3406810502505534,0.0009897191807838259,0.054674231201186724,-0.0032519697434313715,0.2531108961497139,1.231325339605231,-8.230779720517054
1771539410.8586202,5.455365808649898,0.23656774797657637,0.28524632630276875,0.004196751148780917,-0.06294022764985646,-0.12068448554110453,0.2410964988394425,1.4233742413359225,-8.09246718014399
1771539410.9295464,5.44032663833096,0.29385231376752063,0.353998388842734,-0.005201034635823796,0.06684453667935752,0.039312604586270325,0.45345205192528676,1.2382430796477932,-8.258455215554848
