timestamp,count,velocity
1771539409.744063,0,0.0
1771539410.064696,0,0.0
1771539410.258185,0,0.0
1771539410.2963488,0,0.0
1771539410.3195918,0,0.0
1771539410.357138,0,0.0
1771539410.371579,0,0.0
1771539410.3987732,0,0.0
1771539410.4196167,0,0.0
1771539410.4508996,0,0.0
1771539410.5667956,0,0.0
1771539410.601247,0,0.0
1771539410.6363842,0,0.0
1771539410.66012,0,0.0
1771539410.701048,0,0.0
1771539410.7248142,0,0.0
1771539410.744347,0,0.0
1771539410.7688487,1,0.0
1771539410.8104737,2,0.0
1771539410.8264778,2,0.0
1771539410.8586202,2,0.0
1771539410.9295464,2,0.0
1771539410.9464376,2,0.0
1771539410.9836807,2,0.0
1771539411.0056944,2,0.0
1771539411.0329757,2,0.0
1771539411.0807307,2,0.0
1771539411.108742,2,0.0
1771539411.1606524,2,0.0
1771539411.2075853,2,0.0
1771539411.2677672,2,0.0
1771539411.3119013,2,0.0
1771539411.349439,2,0.0
1771539411.3881705,2,0.0
1771539411.4062197,2,0.0
1771539411.4672775,2,0.0
1771539411.5135262,2,0.0
1771539411.545553,2,0.0
1771539411.5791233,2,0.0
1771539411.6159272,2,0.0
1771539411.6340554,2,0.0
1771539411.6636233,2,0.0
1771539411.6984997,2,0.0
1771539411.7379587,0,0.08287168417752397
1771539411.7629936,0,0.08287168417752397
1771539411.7864175,0,0.08287168417752397
1771539411.801957,0,0.08287168417752397
1771539411.8326259,0,0.08287168417752397
1771539411.8541384,0,0.08287168417752397
1771539411.8825748,0,0.08287168417752397
1771539411.898074,0,0.08287168417752397
1771539411.9223442,0,0.08287168417752397
1771539411.9453619,0,0.08287168417752397
1771539411.9970808,0,0.08287168417752397
1771539412.0322235,0,0.08287168417752397
1771539412.063346,0,0.08287168417752397
1771539412.1424916,0,0.08287168417752397
1771539412.171854,0,0.08287168417752397
1771539412.2336614,0,0.08287168417752397
1771539412.2678497,0,0.08287168417752397
1771539412.2921505,0,0.08287168417752397
1771539412.317538,0,0.08287168417752397
1771539412.367696,0,0.08287168417752397
1771539412.3990817,0,0.08287168417752397
1771539412.4789448,0,0.08287168417752397
1771539412.5139275,0,0.08287168417752397
1771539412.530755,0,0.08287168417752397
1771539412.5475945,0,0.08287168417752397
1771539412.5681856,0,0.08287168417752397
1771539412.6442375,0,0.08287168417752397
1771539412.6944368,0,0.08287168417752397
1771539412.7172549,0,0.08287168417752397
1771539412.7444324,0,0.0
1771539412.7701974,0,0.0
1771539412.8177924,0,0.0
1771539412.8433597,0,0.0
1771539412.9523673,0,0.0
1771539412.99523,0,0.0
1771539413.130533,0,0.0
1771539413.1777875,0,0.0
1771539413.2257404,0,0.0
1771539413.2681625,0,0.0
1771539413.3109424,0,0.0
1771539413.3442092,0,0.0
1771539413.472925,0,0.0
1771539413.499793,0,0.0
1771539413.5497065,0,0.0
1771539413.6124413,0,0.0
1771539413.6459503,0,0.0
