timestamp,motor_speed_mps,steering_angle_rad,steering_angle_deg
1771535095.6088738,0.0,0.0,0.0
1771535095.6362138,0.0,0.0,0.0
1771535095.6573026,0.13000000979159015,0.007207373425486778,0.41295207865513933
1771535095.6768668,0.13000000979159015,0.007207373425486778,0.41295207865513933
1771535095.723424,0.13000000979159015,0.007207373425486778,0.41295207865513933
1771535095.7550087,0.13000000979159015,0.007207373425486778,0.41295207865513933
1771535095.809566,0.13000000977443643,-0.40911884940739107,-23.44078339029181
1771535095.8389928,0.13000000977443643,-0.40911884940739107,-23.44078339029181
1771535095.8775299,0.130000009828535,-0.3503123015488733,-20.071416390264652
1771535095.9195378,0.130000009828535,-0.3503123015488733,-20.071416390264652
1771535095.9382193,0.130000009828535,-0.3503123015488733,-20.071416390264652
1771535095.9680617,0.13000000982062718,-0.2893470707356834,-16.57836596762795
1771535095.9885855,0.13000000982062718,-0.2893470707356834,-16.57836596762795
1771535096.0065987,0.13000000982062718,-0.2893470707356834,-16.57836596762795
1771535096.020833,0.13000000981964766,-0.23061689227276008,-13.213374611652322
1771535096.0379663,0.13000000981964766,-0.23061689227276008,-13.213374611652322
1771535096.0528266,0.13000000981964766,-0.23061689227276008,-13.213374611652322
1771535096.0656574,0.13000000981964766,-0.23061689227276008,-13.213374611652322
1771535096.079703,0.13000000981964766,-0.23061689227276008,-13.213374611652322
1771535096.0931041,0.13000000981964766,-0.23061689227276008,-13.213374611652322
1771535096.1061063,0.13000000981964766,-0.23061689227276008,-13.213374611652322
1771535096.119053,0.13000000981862864,-0.16650639267695638,-9.540113562337599
1771535096.1340694,0.13000000981862864,-0.16650639267695638,-9.540113562337599
1771535096.1475964,0.13000000981862864,-0.16650639267695638,-9.540113562337599
1771535096.1623745,0.13000000981862864,-0.16650639267695638,-9.540113562337599
1771535096.1831856,0.13000000981862864,-0.16650639267695638,-9.540113562337599
1771535096.2108936,0.13000000981862864,-0.16650639267695638,-9.540113562337599
1771535096.2493017,0.13000000981854892,-0.10583258008109991,-6.063760173627329
1771535096.2671502,0.13000000981854892,-0.10583258008109991,-6.063760173627329
1771535096.283416,0.13000000981854892,-0.10583258008109991,-6.063760173627329
1771535096.31017,0.13000000981854892,-0.10583258008109991,-6.063760173627329
1771535096.3373418,0.13000000981959578,-0.05297160177495339,-3.03504921575253
1771535096.3560972,0.13000000981959578,-0.05297160177495339,-3.03504921575253
1771535096.3798912,0.13000000981959578,-0.05297160177495339,-3.03504921575253
1771535096.395947,0.13000000981959578,-0.05297160177495339,-3.03504921575253
1771535096.4143827,0.13000000981959578,-0.05297160177495339,-3.03504921575253
1771535096.4334788,0.13000000981635054,0.004757006758423263,0.27255641037286177
1771535096.4495225,0.13000000981635054,0.004757006758423263,0.27255641037286177
1771535096.4654446,0.13000000981635054,0.004757006758423263,0.27255641037286177
1771535096.4796681,0.13000000981635054,0.004757006758423263,0.27255641037286177
1771535096.5324903,0.13000000981635054,0.004757006758423263,0.27255641037286177
1771535096.5603542,0.13000000981635054,0.004757006758423263,0.27255641037286177
1771535096.6000173,0.13000000981635054,0.004757006758423263,0.27255641037286177
1771535096.6290042,0.13000000981680246,0.05786368890053518,3.3153451610586524
1771535096.673746,0.13000000981680246,0.05786368890053518,3.3153451610586524
1771535096.7095306,0.13000000981680246,0.05786368890053518,3.3153451610586524
1771535096.7525651,0.13000000981680246,0.05786368890053518,3.3153451610586524
1771535096.7998064,0.13000000981221968,0.1020791253626857,5.848703059668729
1771535096.8527956,0.13000000981221968,0.1020791253626857,5.848703059668729
1771535096.901695,0.13000000981221968,0.1020791253626857,5.848703059668729
1771535096.934062,0.13000000980768997,0.12906427526707517,7.394838258718103
1771535096.9685168,0.13000000980633694,0.13741989338901034,7.873579912328016
1771535097.0099182,0.13000000980633694,0.13741989338901034,7.873579912328016
1771535097.0384352,0.13000000980633694,0.13741989338901034,7.873579912328016
1771535097.0624082,0.13000000980426485,0.14260272446069552,8.170534258664842
1771535097.0922158,0.13000000980426485,0.14260272446069552,8.170534258664842
1771535097.107988,0.13000000980426485,0.14260272446069552,8.170534258664842
1771535097.1330957,0.130000009801275,0.153157881153079,8.775300189237681
1771535097.1485145,0.130000009801275,0.153157881153079,8.775300189237681
1771535097.1676066,0.130000009801275,0.153157881153079,8.775300189237681
1771535097.192324,0.13000000980114051,0.16865784628815564,9.663382774077494
1771535097.2134893,0.13000000980114051,0.16865784628815564,9.663382774077494
1771535097.2268033,0.13000000980098023,0.18668660334235923,10.696354463150072
1771535097.2402422,0.13000000980098023,0.18668660334235923,10.696354463150072
1771535097.2531078,0.13000000980098023,0.18668660334235923,10.696354463150072
1771535097.266845,0.13000000980098023,0.18668660334235923,10.696354463150072
1771535097.2796168,0.13000000980098023,0.18668660334235923,10.696354463150072
1771535097.2920022,0.13000000980098023,0.18668660334235923,10.696354463150072
1771535097.305062,0.13000000980098023,0.18668660334235923,10.696354463150072
1771535097.3186224,0.13000000979950216,0.20147749621283673,11.543810199858571
1771535097.3358667,0.13000000979950216,0.20147749621283673,11.543810199858571
1771535097.353615,0.13000000979950216,0.20147749621283673,11.543810199858571
1771535097.3710234,0.13000000979950216,0.20147749621283673,11.543810199858571
1771535097.3861384,0.13000000979950216,0.20147749621283673,11.543810199858571
1771535097.4173763,0.13000000979950216,0.20147749621283673,11.543810199858571
1771535097.4450727,0.13000000979924414,0.2108606689206417,12.081426394458138
1771535097.4619415,0.13000000979924414,0.2108606689206417,12.081426394458138
1771535097.4816947,0.13000000979924414,0.2108606689206417,12.081426394458138
1771535097.5076404,0.13000000979924414,0.2108606689206417,12.081426394458138
1771535097.5217905,0.13000000979827986,0.21930613259582132,12.565315819076975
1771535097.5536494,0.13000000979827986,0.21930613259582132,12.565315819076975
1771535097.5726218,0.13000000979827986,0.21930613259582132,12.565315819076975
1771535097.5878565,0.13000000979827986,0.21930613259582132,12.565315819076975
1771535097.6143906,0.13000000979827986,0.21930613259582132,12.565315819076975
1771535097.6350453,0.1300000097991576,0.2352137523309263,13.476755291997506
1771535097.6536646,0.1300000097991576,0.2352137523309263,13.476755291997506
1771535097.6671531,0.1300000097991576,0.2352137523309263,13.476755291997506
1771535097.6949239,0.1300000097991576,0.2352137523309263,13.476755291997506
1771535097.7143946,0.1300000097991576,0.2352137523309263,13.476755291997506
1771535097.7293222,0.1300000097991576,0.2352137523309263,13.476755291997506
1771535097.7479568,0.1300000098010852,0.2583302852507267,14.8012350652773
1771535097.76534,0.1300000098010852,0.2583302852507267,14.8012350652773
1771535097.790101,0.1300000098010852,0.2583302852507267,14.8012350652773
1771535097.806997,0.1300000098010852,0.2583302852507267,14.8012350652773
1771535097.8376834,0.13000000980345056,0.2803239109426732,16.06137699361633
1771535097.8530512,0.13000000980345056,0.2803239109426732,16.06137699361633
1771535097.867814,0.13000000980345056,0.2803239109426732,16.06137699361633
1771535097.8810627,0.13000000980345056,0.2803239109426732,16.06137699361633
1771535097.9238462,0.13000000980345056,0.2803239109426732,16.06137699361633
1771535097.9493823,0.13000000980422655,0.29474432837835823,16.887606051497947
1771535097.9736323,0.13000000980422655,0.29474432837835823,16.887606051497947
1771535097.994993,0.13000000980422655,0.29474432837835823,16.887606051497947
1771535098.021864,0.13000000980422655,0.29474432837835823,16.887606051497947
1771535098.043487,0.130000009804506,0.300590990343849,17.22259510636023
1771535098.0640614,0.130000009804506,0.300590990343849,17.22259510636023
1771535098.0817182,0.130000009804506,0.300590990343849,17.22259510636023
1771535098.105065,0.130000009804506,0.300590990343849,17.22259510636023
1771535098.1370854,0.13000000980488877,0.3049193642673098,17.470592664329015
1771535098.1566298,0.13000000980488877,0.3049193642673098,17.470592664329015
1771535098.1752894,0.13000000980488877,0.3049193642673098,17.470592664329015
1771535098.1897914,0.13000000980488877,0.3049193642673098,17.470592664329015
1771535098.2094233,0.13000000980488877,0.3049193642673098,17.470592664329015
1771535098.224679,0.1300000098052144,0.3092686591512102,17.71978890503435
1771535098.2444904,0.1300000098052144,0.3092686591512102,17.71978890503435
1771535098.2615798,0.1300000098052144,0.3092686591512102,17.71978890503435
1771535098.2768316,0.1300000098052144,0.3092686591512102,17.71978890503435
1771535098.28949,0.1300000098052144,0.3092686591512102,17.71978890503435
1771535098.3042352,0.1300000098052144,0.3092686591512102,17.71978890503435
1771535098.3181791,0.13000000980544574,0.3130406461318563,17.935907839403665
1771535098.3305478,0.13000000980544574,0.3130406461318563,17.935907839403665
1771535098.3440933,0.13000000980544574,0.3130406461318563,17.935907839403665
1771535098.3571417,0.13000000980544574,0.3130406461318563,17.935907839403665
1771535098.3694894,0.13000000980544574,0.3130406461318563,17.935907839403665
1771535098.3879259,0.13000000980544574,0.3130406461318563,17.935907839403665
1771535098.4024673,0.13000000980544574,0.3130406461318563,17.935907839403665
1771535098.415468,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.4287558,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.4413903,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.453734,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.4669092,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.4794252,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.4919558,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.5061553,0.13000000980952722,0.28952947086823955,16.588816725406044
1771535098.5200868,0.1300000098093678,0.30101481929773094,17.24687871665311
1771535098.5360558,0.1300000098093678,0.30101481929773094,17.24687871665311
1771535098.5503561,0.1300000098093678,0.30101481929773094,17.24687871665311
1771535098.565038,0.1300000098093678,0.30101481929773094,17.24687871665311
1771535098.5774078,0.1300000098093678,0.30101481929773094,17.24687871665311
1771535098.5900857,0.1300000098093678,0.30101481929773094,17.24687871665311
1771535098.6042438,0.1300000098093678,0.30101481929773094,17.24687871665311
1771535098.6192076,0.13000000980928478,0.3106218079344323,17.797318619366237
1771535098.6325858,0.13000000980928478,0.3106218079344323,17.797318619366237
1771535098.6458232,0.13000000980928478,0.3106218079344323,17.797318619366237
1771535098.6593032,0.13000000980928478,0.3106218079344323,17.797318619366237
1771535098.6716843,0.13000000980928478,0.3106218079344323,17.797318619366237
1771535098.6877072,0.13000000980928478,0.3106218079344323,17.797318619366237
1771535098.7034895,0.13000000980928478,0.3106218079344323,17.797318619366237
1771535098.7162654,0.13000000981153792,0.32702669733708156,18.73724954551693
1771535098.7291162,0.13000000981153792,0.32702669733708156,18.73724954551693
