timestamp,yaw,pitch,roll,ax,ay,az,gx,gy,gz,mx,my,mz
1771616871.7821615,-46.71088957802214,1.3865313921747777,-8.413925296915657,-0.21085339491810395,-1.4301868866249656,9.784011998184248,0.0,0.0,0.001090830782496456,-5.6875,11.75,-48.375
1771616873.151644,-46.23051688792462,1.3878166981919042,-8.416395482638274,-0.21007469386417219,-1.432325473701584,9.765391217209586,-0.001090830782496456,0.001090830782496456,0.0,-3.5,12.1875,-48.75
1771616873.600505,-46.108177475222526,1.3839513879830367,-8.409457574102841,-0.2274442474183829,-1.437001671840617,9.777112063917643,0.001090830782496456,0.0,-0.001090830782496456,-3.5,12.5,-48.75
1771616873.636258,-46.108177475222526,1.3839513879830367,-8.409457574102841,-0.22160895179192203,-1.4380046461034506,9.781423222504872,0.001090830782496456,0.001090830782496456,0.0,-3.5,11.75,-48.75
1771616873.6630552,-46.108177475222526,1.3839513879830367,-8.409457574102841,-0.21772562773703555,-1.4353270025640905,9.787637362093195,0.0,0.002181661564992912,-0.001090830782496456,-3.5,11.75,-48.75
1771616874.0100603,-45.91902019551582,1.3888457975330515,-8.411066773977488,-0.2253298657949748,-1.4382435456246159,9.772584992661455,0.001090830782496456,0.001090830782496456,0.0,-3.875,13.25,-49.1875
1771616874.0269973,-45.90416499470174,1.3900025740494464,-8.410951453452931,-0.2253298657949748,-1.4382435456246159,9.772584992661455,0.001090830782496456,-0.002181661564992912,0.001090830782496456,-3.875,13.25,-49.1875
1771616874.0443277,-45.90416499470174,1.3900025740494464,-8.410951453452931,-0.22354696614805367,-1.438831099234063,9.771720283739938,-0.001090830782496456,0.001090830782496456,0.0,-3.875,12.5,-48.375
1771616874.0598295,-45.90416499470174,1.3900025740494464,-8.410951453452931,-0.2223604663493217,-1.439222109597746,9.7711448296121,0.0,0.0,-0.002181661564992912,-3.875,12.5,-48.375
1771616874.0807586,-45.89579332310488,1.3904419699289665,-8.410676458078914,-0.22157086398733675,-1.4361372109195858,9.770761871318268,0.0,0.002181661564992912,0.0,-3.875,12.5,-48.375
1771616874.0956795,0.11646182829661196,1.3904873760925558,-8.410950157984908,-0.22157086398733675,-1.4361372109195858,9.770761871318268,0.0,0.002181661564992912,0.0,-3.875,12.5,-48.375
1771616874.1178937,0.11646182829661196,1.3904873760925558,-8.410950157984908,0.8806401381020483,-1.1525901188361836,9.773852128558966,-0.0015424262975681524,-2.72893505577287e-05,-0.002181661564992912,-11.460102489031472,5.675987331812385,-48.0
1771616874.141813,0.04133540317618479,1.3849459636349044,-8.41174757166485,0.8790391909187077,-1.1474648317340685,9.775908660232215,-0.0007848578240629405,0.0007575684735052118,-0.002181661564992912,-11.460102489031472,5.675987331812385,-48.0
1771616874.171697,0.04133540317618479,1.3849459636349044,-8.41174757166485,0.873327501118227,-1.1488676572998444,9.777277259087798,0.0,0.0,-0.001090830782496456,-11.460102489031472,5.675987331812385,-48.0
1771616874.5458992,-0.20989527342459374,1.3821217126188894,-8.413805014490297,0.86989659827098,-1.1520101254286204,9.77391329089671,0.002327284121631093,-0.0007302791229474832,0.001090830782496456,-12.432222176698565,5.658788121073665,-48.75
1771616874.562284,-0.20989527342459374,1.3821217126188894,-8.413805014490297,0.8649200691737562,-1.1542993229188236,9.772604251377437,-0.0007848578240629405,0.0007575684735052118,0.0,-12.432222176698565,5.658788121073665,-48.75
1771616874.5806432,-0.3612676117157308,1.386599545070989,-8.414444480321919,0.8616082446510261,-1.1558227582765424,9.77173310020029,2.7289350557728675e-05,-0.0015424262975681524,0.0,-11.926617775207383,4.562706263184966,-48.375
1771616874.597777,-0.3612676117157308,1.386599545070989,-8.414444480321919,0.8594042624266534,-1.1568365874892161,9.771153358823295,0.0015424262975681524,2.72893505577287e-05,0.0,-11.926617775207383,4.562706263184966,-48.375
1771616874.6146169,-0.3612676117157308,1.386599545070989,-8.414444480321919,0.8626674989828,-1.1574275947323833,9.76742243570572,0.0015424262975681524,2.72893505577287e-05,0.0,-11.926617775207383,4.562706263184966,-48.375
1771616874.6329968,-0.3612676117157308,1.386599545070989,-8.414444480321919,0.8626674989828,-1.1574275947323833,9.76742243570572,0.0015424262975681524,2.72893505577287e-05,0.0,-11.926617775207383,4.562706263184966,-48.375
1771616874.6495235,-0.3612676117157308,1.386599545070989,-8.414444480321919,0.8648391464581748,-1.1578209034507279,9.764939548048117,0.0008121471746206692,-0.002299994771073364,-0.002181661564992912,-11.677129870151557,5.451142127629246,-48.0
