timestamp,port,name,id,x,y,z,range
1762899119.6382737,/dev/ttyACM0,,,,,,
1762899119.6382737,/dev/ttyACM1,,,,,,
1762899120.959973,/dev/ttyACM0,,,,,,
1762899120.959973,/dev/ttyACM1,,,,,,
1762899121.6748605,/dev/ttyACM0,,,,,,
1762899121.6748605,/dev/ttyACM1,,,,,,
1762899121.9263701,/dev/ttyACM0,,,,,,
1762899121.9263701,/dev/ttyACM1,,,,,,
1762899122.1674457,/dev/ttyACM0,,,,,,
1762899122.1674457,/dev/ttyACM1,,,,,,
1762899122.5103025,/dev/ttyACM0,,,,,,
1762899122.5103025,/dev/ttyACM1,,,,,,
1762899122.7896502,/dev/ttyACM0,,,,,,
1762899122.7896502,/dev/ttyACM1,,,,,,
1762899123.0670052,/dev/ttyACM0,,,,,,
1762899123.0670052,/dev/ttyACM1,,,,,,
1762899123.4792387,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.34
1762899123.4792387,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.7
1762899123.4792387,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.37
1762899123.4792387,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.1
1762899123.4792387,/dev/ttyACM1,,,,,,
1762899123.7189965,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.31
1762899123.7189965,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.71
1762899123.7189965,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.0
1762899123.7189965,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.09
1762899123.7189965,/dev/ttyACM1,,,,,,
1762899123.9746883,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.31
1762899123.9746883,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.71
1762899123.9746883,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,3.98
1762899123.9746883,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.11
1762899123.9746883,/dev/ttyACM1,,,,,,
1762899124.2838268,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.32
1762899124.2838268,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.74
1762899124.2838268,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.41
1762899124.2838268,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.11
1762899124.2838268,/dev/ttyACM1,,,,,,
1762899124.5319717,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.32
1762899124.5319717,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.71
1762899124.5319717,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.43
1762899124.5319717,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.12
1762899124.5319717,/dev/ttyACM1,,,,,,
1762899124.7692444,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.27
1762899124.7692444,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.7
1762899124.7692444,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.0
1762899124.7692444,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.09
1762899124.7692444,/dev/ttyACM1,,,,,,
1762899125.0154338,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.24
1762899125.0154338,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.71
1762899125.0154338,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.81
1762899125.0154338,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.1
1762899125.0154338,/dev/ttyACM1,,,,,,
1762899125.2665558,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.32
1762899125.2665558,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.67
1762899125.2665558,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.39
1762899125.2665558,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.04
1762899125.2665558,/dev/ttyACM1,,,,,,
1762899125.501858,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.3
1762899125.501858,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.73
1762899125.501858,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.41
1762899125.501858,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.09
1762899125.501858,/dev/ttyACM1,,,,,,
1762899125.7361386,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.33
1762899125.7361386,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.7
1762899125.7361386,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.41
1762899125.7361386,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.08
1762899125.7361386,/dev/ttyACM1,,,,,,
1762899125.967375,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.29
1762899125.967375,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.68
1762899125.967375,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.45
1762899125.967375,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.07
1762899125.967375,/dev/ttyACM1,,,,,,
1762899126.223892,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.34
1762899126.223892,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.68
1762899126.223892,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.79
1762899126.223892,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.07
1762899126.223892,/dev/ttyACM1,,,,,,
1762899126.6029377,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.26
1762899126.6029377,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.72
1762899126.6029377,/dev/ttyACM0,AN2,501C,6.25,1.24,1.74,4.39
1762899126.6029377,/dev/ttyACM0,AN3,91A4,0.0,0.0,1.74,5.12
1762899126.6029377,/dev/ttyACM1,,,,,,
1762899126.8620615,/dev/ttyACM0,AN0,913B,0.83,6.66,1.74,3.29
1762899126.8620615,/dev/ttyACM0,AN1,1032,6.15,6.35,1.74,3.71
