timestamp,x1,y1,z1,quality1,x2,y2,z2,quality2
1762899134.8117182,3.06,4.18,1.04,85,2.86,4.23,0.99,85
1762899135.0618398,3.06,4.09,1.07,89,2.86,4.23,1.11,86
1762899135.3118212,3.14,4.12,1.22,95,2.86,4.22,1.02,85
1762899135.5605862,3.13,4.09,1.11,88,2.86,4.22,0.98,85
1762899135.8060908,3.11,4.12,1.15,93,2.87,4.21,1.11,91
1762899136.0548062,3.05,4.15,1.14,85,2.88,4.21,1.15,86
1762899136.3144374,2.99,4.23,1.07,86,2.88,4.22,1.02,84
1762899136.5667577,3.09,4.2,1.13,91,2.87,4.21,0.98,86
1762899136.824616,3.11,4.21,1.08,85,2.88,4.22,1.05,85
1762899137.0831397,3.06,4.22,1.06,90,2.87,4.22,1.01,86
1762899137.3321006,3.02,4.23,1.06,85,2.88,4.21,1.0,87
1762899137.574234,3.05,4.12,1.04,93,2.87,4.21,1.01,88
1762899137.810627,3.04,4.05,0.97,88,2.86,4.22,1.0,86
1762899138.0626557,3.03,4.11,0.99,91,2.86,4.24,0.97,86
1762899138.3240395,3.07,4.16,1.02,94,2.87,4.22,0.98,87
1762899138.5813723,3.07,4.19,1.0,84,2.87,4.21,0.98,86
1762899138.8419783,3.04,4.21,1.02,90,2.85,4.23,1.0,86
1762899139.099904,3.06,4.24,1.03,84,2.86,4.22,0.99,86
1762899139.353557,2.99,4.28,1.0,86,2.86,4.22,1.0,87
1762899139.5983853,3.05,4.26,1.03,94,2.86,4.22,0.97,84
1762899139.8526773,3.02,4.22,1.03,92,2.86,4.21,0.98,87
1762899140.1120584,3.04,4.23,1.03,86,2.88,4.21,0.94,84
1762899140.3644376,3.15,4.22,1.04,90,2.87,4.22,0.98,87
1762899140.6345212,3.2,4.22,1.01,89,2.88,4.22,0.96,87
1762899140.9270446,3.14,4.2,1.07,91,2.88,4.21,0.97,87
1762899141.1919127,3.08,4.23,1.09,87,2.87,4.21,1.09,86
1762899141.4523501,3.06,4.2,1.05,85,2.86,4.22,1.02,85
1762899141.7133405,3.14,4.17,1.22,95,2.87,4.21,1.0,86
1762899141.9625182,3.09,4.22,1.13,83,2.87,4.21,0.96,86
1762899142.2178137,3.04,4.23,1.17,92,2.88,4.22,0.95,86
1762899142.4821756,3.13,4.22,1.24,94,2.87,4.22,0.96,85
1762899142.7468078,3.12,4.23,1.22,95,2.79,4.22,0.89,84
1762899142.99657,3.18,4.21,1.13,89,2.82,4.21,0.93,85
1762899143.2581809,3.13,4.19,1.21,91,2.85,4.21,0.95,87
1762899143.5123394,3.04,4.26,1.07,84,2.86,4.22,0.95,85
1762899143.7741852,3.13,4.22,1.02,91,2.87,4.21,0.95,87
1762899144.0234804,3.16,4.16,1.01,92,2.88,4.21,0.94,86
1762899144.2716134,3.16,4.15,1.05,92,2.88,4.22,0.93,84
1762899144.527979,3.13,4.13,1.21,94,2.87,4.22,0.96,86
1762899144.7872622,3.19,4.14,1.23,94,2.88,4.22,0.96,86
1762899145.0488355,3.17,4.19,1.22,89,2.88,4.22,0.97,85
1762899145.3086867,3.09,4.19,1.19,85,2.87,4.23,0.94,83
1762899145.5640786,3.13,4.15,1.15,93,2.87,4.24,0.92,84
1762899145.8532228,3.14,4.13,1.17,94,2.88,4.22,0.95,86
1762899146.1102016,3.13,4.17,1.19,95,2.87,4.22,0.99,87
1762899146.3668835,3.08,4.17,1.16,86,2.87,4.22,0.96,85
1762899146.623825,3.05,4.19,1.14,93,2.87,4.22,0.96,87
1762899146.8767452,3.1,4.14,1.14,93,2.86,4.22,0.95,84
1762899147.139013,3.02,4.21,1.18,91,2.87,4.22,1.05,84
1762899147.3877263,3.0,4.18,1.08,85,2.87,4.2,1.04,88
1762899147.631351,2.97,4.25,1.16,91,2.88,4.21,0.99,84
1762899147.8745444,3.08,4.2,1.28,95,2.87,4.21,0.95,86
1762899148.128505,3.08,4.18,1.28,90,2.88,4.22,0.95,87
1762899148.3896036,3.08,4.19,1.13,92,2.88,4.2,0.99,89
1762899148.6422107,3.01,4.24,1.05,85,2.88,4.21,0.96,84
1762899148.9001799,3.06,4.16,1.07,88,2.87,4.23,0.95,85
1762899149.1638558,3.02,4.22,1.06,85,2.87,4.22,0.97,87
1762899149.4235423,3.0,4.24,1.0,85,2.86,4.22,0.96,86
1762899149.6888888,3.01,4.24,1.1,90,2.86,4.22,0.96,86
1762899149.9518907,3.01,4.18,1.13,95,2.85,4.23,0.99,87
1762899150.2150328,2.98,4.24,1.15,83,2.86,4.22,0.96,86
1762899150.481302,2.96,4.26,1.09,83,2.85,4.24,0.94,84
1762899150.7437484,3.06,4.22,0.98,89,2.85,4.24,0.96,86
1762899151.0518012,3.11,4.18,0.99,92,2.85,4.23,0.96,86
1762899151.3242815,3.1,4.17,0.96,86,2.85,4.24,0.95,85
1762899151.5918374,3.04,4.23,1.03,88,2.86,4.22,0.96,86
1762899151.8562567,3.02,4.24,1.09,91,2.88,4.21,1.01,86
1762899152.1080632,3.0,4.25,1.04,86,2.88,4.21,0.96,85
1762899152.3781898,2.98,4.27,1.09,89,2.93,4.16,1.15,90
1762899152.638642,2.92,4.25,1.0,84,2.9,4.13,1.14,88
1762899152.9027417,2.9,4.24,1.08,90,2.87,4.1,1.18,91
1762899153.1727836,2.88,4.23,1.1,89,2.91,4.14,1.22,91
1762899153.440282,2.89,4.25,1.1,86,2.86,4.11,1.15,90
1762899153.6922252,2.94,4.31,1.07,90,2.88,4.09,1.16,90
1762899153.954857,2.96,4.34,1.08,84,2.87,4.09,1.18,91
1762899154.2205155,2.98,4.35,1.02,85,2.9,4.11,1.19,90
1762899154.4730337,2.99,4.36,0.99,85,2.93,4.12,1.16,90
1762899154.7320714,3.0,4.38,1.0,85,2.93,4.12,1.16,90
1762899155.0029662,3.0,4.39,0.97,85,2.94,4.12,1.15,90
1762899155.2675776,2.94,4.33,0.95,84,2.95,4.15,1.13,88
1762899155.511903,2.93,4.32,0.94,85,2.94,4.11,1.17,92
1762899155.7766318,2.94,4.32,1.04,91,2.93,4.12,1.19,92
1762899156.0483756,2.95,4.32,0.97,85,2.9,4.08,1.22,91
1762899156.3105946,2.96,4.33,1.02,85,2.94,4.14,1.2,90
1762899156.5880954,2.91,4.29,1.06,85,2.94,4.13,1.15,89
1762899156.8565443,2.88,4.28,0.99,84,2.89,4.11,1.12,88
1762899157.122139,2.81,4.22,0.97,86,2.92,4.11,1.15,91
1762899157.3730912,2.83,4.23,0.95,85,2.9,4.09,1.18,91
1762899157.624249,2.89,4.28,0.96,87,2.89,4.08,1.21,92
1762899157.8759048,2.88,4.27,0.95,86,2.93,4.12,1.17,89
1762899158.1452553,2.88,4.27,1.05,87,2.96,4.16,1.12,88
1762899158.4073997,2.9,4.29,0.98,85,2.92,4.14,1.11,89
1762899158.6557982,2.89,4.27,0.95,85,2.9,4.11,1.14,90
1762899158.9112556,2.87,4.25,1.0,85,2.87,4.08,1.22,92
1762899159.1730454,2.9,4.28,1.04,89,2.86,4.08,1.26,90
1762899159.418906,2.92,4.3,1.04,88,2.86,4.07,1.26,93
1762899159.6754887,2.91,4.28,1.1,90,2.89,4.08,1.18,89
1762899159.9286842,2.92,4.31,1.04,85,2.91,4.1,1.19,90
1762899160.188284,2.95,4.32,1.01,84,2.89,4.09,1.2,90
1762899160.4461966,2.91,4.3,0.97,85,2.9,4.08,1.2,91
1762899160.7002375,2.9,4.28,0.95,85,2.91,4.11,1.16,90
1762899160.9675086,2.84,4.22,0.95,86,2.92,4.12,1.14,90
1762899161.260263,2.81,4.18,0.95,86,2.95,4.16,1.16,91
1762899161.5125957,2.83,4.2,0.93,85,2.93,4.14,1.28,93
1762899161.75942,2.87,4.25,1.0,84,2.91,4.1,1.27,92
1762899162.0146675,2.89,4.26,1.16,90,2.91,4.11,1.23,90
1762899162.2833729,2.9,4.3,1.04,89,2.93,4.13,1.24,91
1762899162.554185,2.91,4.31,1.0,85,2.9,4.1,1.23,91
1762899162.8188143,2.93,4.32,0.99,85,2.89,4.09,1.17,90
1762899163.0796366,2.93,4.32,0.97,85,2.89,4.1,1.14,89
1762899163.3443525,2.93,4.32,0.96,85,2.88,4.09,1.13,89
1762899163.6005013,2.95,4.34,0.98,85,2.87,4.08,1.15,90
1762899163.8548615,2.91,4.28,1.06,91,2.89,4.09,1.22,90
1762899164.1058998,2.89,4.25,1.02,85,2.9,4.1,1.22,90
1762899164.3714774,2.86,4.22,0.99,86,2.87,4.09,1.25,91
1762899164.6182513,2.84,4.19,1.11,92,2.9,4.11,1.24,91
1762899164.8654408,2.85,4.21,1.02,85,2.9,4.1,1.24,91
1762899165.123098,2.91,4.27,0.96,84,2.87,4.08,1.26,92
1762899165.3814929,2.94,4.31,0.94,84,2.9,4.11,1.25,92
1762899165.6454475,2.94,4.32,0.94,85,2.91,4.12,1.23,91
1762899165.9022017,2.95,4.33,0.96,85,2.9,4.12,1.23,90
1762899166.1919355,2.94,4.31,1.05,90,2.88,4.09,1.2,90
1762899166.451871,2.95,4.33,0.98,84,2.89,4.08,1.19,92
1762899166.7242367,2.95,4.33,1.01,85,2.9,4.1,1.07,88
1762899166.9842885,2.95,4.32,1.05,84,2.9,4.09,1.04,88
1762899167.2404113,2.9,4.28,1.08,90,2.92,4.11,1.05,88
1762899167.4887211,2.89,4.26,0.99,85,2.91,4.11,1.12,91
1762899167.7501953,2.82,4.2,0.95,85,2.9,4.11,1.21,94
1762899168.0103288,2.82,4.18,1.01,85,2.91,4.08,1.11,88
1762899168.272227,2.8,4.17,0.96,85,2.92,4.07,1.05,88
1762899168.5425894,2.82,4.18,1.01,85,2.95,4.09,1.02,89
1762899168.798946,2.81,4.17,0.96,85,2.93,4.08,1.12,90
1762899169.0549667,2.82,4.19,1.01,88,2.93,4.07,1.06,88
1762899169.31802,2.82,4.18,1.08,90,2.91,4.05,1.08,91
1762899169.5778434,2.85,4.21,1.02,86,2.91,4.06,1.18,93
1762899169.8346353,2.87,4.22,0.96,85,2.92,4.06,1.09,90
1762899170.0987325,2.82,4.18,0.95,85,2.92,4.06,1.19,90
1762899170.3736696,2.78,4.15,0.95,86,2.92,4.08,1.19,92
1762899170.640832,2.84,4.2,0.93,85,2.91,4.08,1.1,89
1762899170.9047828,2.84,4.19,0.92,86,2.92,4.07,1.03,87
1762899171.1783943,2.87,4.22,0.94,87,2.92,4.09,1.09,92
1762899171.471837,2.85,4.22,0.93,84,2.94,4.11,1.06,88
1762899171.7290294,2.88,4.24,1.12,90,2.93,4.09,1.05,90
1762899171.9890182,2.93,4.28,1.08,85,2.92,4.09,1.0,87
1762899172.2473571,2.93,4.29,1.12,90,2.94,4.1,1.01,89
1762899172.5104074,2.87,4.23,1.03,85,2.93,4.07,1.04,91
1762899172.7718198,2.92,4.27,0.99,86,2.93,4.07,1.01,88
1762899173.031891,2.88,4.25,1.04,84,2.93,4.07,1.11,90
1762899173.2872493,2.87,4.23,0.97,85,2.93,4.07,1.06,90
1762899173.5460176,2.87,4.21,1.01,86,2.92,4.05,1.07,90
1762899173.810905,2.85,4.19,1.03,85,2.91,4.05,1.05,89
1762899174.0782492,2.85,4.2,1.0,86,2.91,4.05,1.05,89
1762899174.3394961,2.88,4.23,0.95,85,2.91,4.05,1.07,90
1762899174.6007907,2.93,4.28,0.93,84,2.91,4.05,1.09,90
1762899174.8564503,2.9,4.26,0.99,84,2.91,4.05,1.04,89
1762899175.121179,2.84,4.21,0.96,86,2.92,4.09,1.0,87
1762899175.3795457,2.86,4.22,1.03,86,2.91,4.08,1.05,90
1762899175.6420035,2.86,4.23,0.99,85,2.91,4.07,1.06,90
1762899175.9085498,2.82,4.19,0.96,85,2.89,4.06,1.08,90
1762899176.170591,2.9,4.28,1.02,84,2.91,4.09,1.03,88
1762899176.4610982,2.93,4.25,1.23,88,2.9,4.09,1.19,91
1762899176.7201858,2.9,4.2,1.18,91,2.94,4.1,1.13,90
1762899176.9921947,2.88,4.19,1.16,89,2.94,4.1,1.1,89
1762899177.2549524,2.87,4.18,1.27,90,2.95,4.12,1.09,90
1762899177.5006406,2.85,4.15,1.44,92,2.95,4.13,1.14,91
1762899177.7564776,2.86,4.14,1.36,88,2.93,4.12,1.17,91
1762899178.0093215,2.84,4.05,1.31,93,2.92,4.1,1.07,87
1762899178.2553134,2.82,4.02,1.26,90,2.9,4.07,1.07,89
1762899178.6367342,2.74,3.95,1.28,92,2.86,4.09,1.24,92
1762899178.901722,2.72,3.89,1.11,83,2.82,4.06,1.31,92
1762899179.1718335,2.74,3.86,1.22,94,2.77,4.04,1.2,88
1762899179.4354446,2.75,3.84,1.28,92,2.75,4.0,1.1,87
1762899179.6984978,2.77,3.85,1.29,91,2.72,3.97,1.18,92
1762899179.961335,2.77,3.83,1.33,92,2.7,3.95,1.14,88
1762899180.2352154,2.75,3.82,1.14,84,2.68,3.93,1.16,89
1762899180.49343,2.76,3.84,1.18,93,2.67,3.88,1.12,88
1762899180.7601123,2.77,3.83,1.11,90,2.66,3.84,1.17,88
1762899181.027564,2.77,3.85,1.11,87,2.54,3.58,1.01,82
1762899181.2949097,2.77,3.85,1.18,94,2.55,3.58,1.19,89
1762899181.556506,2.77,3.84,1.22,94,2.55,3.59,1.05,79
1762899181.8156493,2.76,3.85,1.09,85,2.55,3.59,1.01,80
1762899182.0763748,2.75,3.83,1.16,92,2.55,3.59,1.12,88
1762899182.3353338,2.76,3.85,1.06,86,2.55,3.59,1.04,80
1762899182.6026437,2.76,3.84,1.12,86,2.55,3.61,1.0,80
1762899182.8729234,2.78,3.85,1.01,86,2.55,3.61,0.96,79
1762899183.141551,2.78,3.86,1.1,86,2.55,3.58,1.09,81
1762899183.4027638,2.78,3.86,1.0,85,2.56,3.58,1.16,80
1762899183.6573856,2.78,3.85,1.07,86,2.55,3.57,1.18,80
1762899183.915597,2.78,3.85,1.0,85,2.52,3.57,1.09,80
1762899184.1639705,2.78,3.83,1.24,94,2.55,3.59,1.01,80
1762899184.4336119,2.77,3.85,1.24,93,2.55,3.58,1.02,82
1762899184.6921442,2.77,3.84,1.2,86,2.54,3.6,1.06,85
1762899184.950758,2.78,3.85,1.08,86,2.56,3.62,1.01,83
1762899185.2116344,2.77,3.84,0.98,84,2.55,3.61,0.97,79
1762899185.4752002,2.77,3.84,1.05,85,2.54,3.58,1.02,82
1762899185.7365766,2.75,3.82,1.22,92,2.55,3.59,1.07,85
1762899185.9884422,2.72,3.79,1.22,93,2.55,3.61,0.98,79
1762899186.2478068,2.77,3.83,1.16,86,2.54,3.59,1.0,81
1762899186.5367765,2.77,3.84,1.03,85,2.55,3.61,0.99,80
1762899186.7819226,2.76,3.84,1.16,93,2.57,3.62,0.99,82
1762899187.0452611,2.76,3.85,1.24,93,2.55,3.61,1.0,79
1762899187.3005147,2.8,3.87,1.08,86,2.55,3.61,0.96,80
1762899187.554602,2.78,3.86,1.14,86,2.56,3.62,0.99,83
1762899187.8130968,2.78,3.86,1.02,86,2.55,3.61,1.0,80
1762899188.0712438,2.78,3.86,1.09,84,2.56,3.62,0.98,80
1762899188.3330753,2.77,3.84,1.11,84,2.56,3.62,1.01,83
1762899188.5982502,2.77,3.82,1.26,92,2.55,3.61,0.99,81
1762899188.8563206,2.77,3.82,1.25,94,2.55,3.6,1.03,82
1762899189.1161282,2.75,3.83,1.2,91,2.54,3.6,1.03,81
1762899189.376653,2.76,3.83,1.08,86,2.54,3.59,1.07,82
1762899189.642153,2.82,4.08,1.2,92,2.55,3.64,1.04,81
1762899189.904267,2.85,4.13,1.13,86,2.58,3.66,1.12,86
1762899190.171868,2.85,4.18,1.06,88,2.6,3.65,1.1,86
1762899190.4376297,2.88,4.22,1.22,91,2.6,3.64,1.11,80
1762899190.7034028,2.88,4.27,1.2,89,2.63,3.63,1.07,87
1762899190.959206,2.87,4.29,1.12,84,2.62,3.62,1.17,83
1762899191.2191296,2.9,4.3,1.03,84,2.66,3.69,1.2,88
1762899191.482052,2.91,4.3,0.96,84,2.62,3.72,1.07,82
1762899191.764382,2.98,4.37,1.0,85,2.67,3.79,1.03,86
1762899192.0168116,3.02,4.43,1.02,87,2.66,3.8,1.08,86
1762899192.289543,3.06,4.46,1.02,86,2.67,3.84,1.1,88
1762899192.5493338,3.06,4.47,1.02,86,2.7,3.9,1.09,89
1762899192.8027625,3.05,4.47,1.05,88,2.7,3.95,1.24,92
1762899193.0718577,3.06,4.47,1.04,86,2.7,4.0,1.25,90
1762899193.3274138,3.04,4.46,1.0,84,2.72,4.05,1.18,87
1762899193.581579,3.05,4.47,1.05,86,2.72,4.1,1.23,89
1762899193.8382623,3.08,4.48,1.08,86,2.77,4.13,1.2,90
1762899194.0965633,3.08,4.49,1.12,88,2.83,4.2,1.12,84
1762899194.3558595,3.06,4.47,1.12,86,2.86,4.23,1.14,90
1762899194.6160064,3.05,4.43,1.07,88,3.03,4.42,1.12,84
1762899194.8758695,3.04,4.43,1.04,86,3.03,4.42,1.19,88
1762899195.147533,3.03,4.42,1.12,87,3.01,4.37,1.12,86
1762899195.422968,3.04,4.43,1.05,85,2.86,4.24,1.1,83
1762899195.6990888,3.02,4.42,1.04,85,2.83,4.25,1.13,89
1762899195.96045,3.03,4.44,0.99,84,2.82,4.23,1.18,88
1762899196.223841,3.04,4.46,1.03,86,2.83,4.22,1.16,87
1762899196.471704,3.05,4.46,1.0,85,2.84,4.22,1.16,87
1762899196.766138,3.05,4.42,1.12,91,2.82,4.21,1.17,86
1762899197.0281951,3.01,4.37,1.04,86,2.84,4.23,1.27,90
1762899197.2903998,3.03,4.37,1.1,90,2.91,4.27,1.23,88
1762899197.5549674,3.0,4.35,1.28,91,2.86,4.22,1.18,87
1762899197.8202322,3.01,4.36,1.37,90,2.81,4.18,1.11,87
1762899198.0881438,3.01,4.35,1.41,92,2.78,4.14,1.29,91
1762899198.348223,3.0,4.35,1.36,91,2.78,4.12,1.24,89
1762899198.6086469,2.94,4.3,1.15,85,2.88,4.22,1.08,84
1762899198.872377,2.93,4.31,1.04,84,3.0,4.31,1.17,91
1762899199.1292114,3.06,4.5,1.04,82,2.96,4.27,1.14,88
1762899199.3839183,3.05,4.52,1.06,83,2.96,4.22,1.12,89
1762899199.6376925,3.02,4.49,1.1,83,2.97,4.18,1.17,93
1762899199.9030979,2.98,4.48,1.12,83,2.98,4.13,1.11,89
1762899200.1801085,3.0,4.55,1.11,86,3.0,4.11,1.23,94
1762899200.4635856,2.97,4.58,1.03,79,2.99,4.1,1.1,88
1762899200.723325,2.93,4.47,1.14,89,2.98,4.1,1.14,89
1762899200.9891498,2.87,4.46,1.06,85,2.97,4.08,1.15,93
1762899201.265432,2.84,4.38,1.06,88,2.97,4.07,1.26,93
1762899201.527695,2.75,4.4,1.0,84,2.97,4.06,1.24,94
1762899201.8315477,2.77,4.33,1.1,87,2.99,4.09,1.24,92
1762899202.1055841,2.76,4.27,1.16,90,2.98,4.08,1.23,93
1762899202.3718493,2.75,4.24,1.23,91,2.99,4.07,1.13,88
1762899202.6266112,2.74,4.24,1.32,89,3.0,4.06,1.08,91
1762899202.884279,2.73,4.22,1.24,84,3.01,4.06,1.29,95
1762899203.1531653,2.73,4.21,1.07,83,3.02,4.06,1.4,95
1762899203.4184053,2.73,4.2,1.29,91,3.02,4.05,1.36,95
1762899203.6971958,2.68,4.28,1.03,80,3.02,4.04,1.32,95
1762899203.9634197,2.71,4.27,1.03,83,3.02,4.05,1.14,89
1762899204.2358851,2.74,4.25,1.12,88,3.0,4.06,1.07,88
1762899204.4947684,2.76,4.24,1.2,90,2.99,4.07,1.14,93
1762899204.7583437,2.77,4.24,1.21,89,3.01,4.09,1.21,92
1762899205.0190458,2.8,4.25,1.28,89,2.99,4.09,1.19,92
1762899205.2815802,2.81,4.35,1.1,84,2.95,4.06,1.16,87
1762899205.539276,2.81,4.3,1.22,90,2.97,4.07,1.24,92
1762899205.7973611,2.83,4.3,1.14,86,2.96,4.07,1.22,92
1762899206.0577073,2.86,4.37,1.15,84,2.97,4.07,1.26,92
1762899206.3273685,2.89,4.4,1.1,83,2.97,4.08,1.21,91
1762899206.5882578,2.92,4.52,0.97,75,3.01,4.07,1.23,93
1762899206.8501663,2.94,4.55,0.92,84,3.0,4.08,1.25,94
1762899207.104155,2.99,4.56,0.96,85,2.98,4.1,1.12,90
1762899207.3590987,3.13,4.68,1.02,85,2.97,4.07,1.27,94
1762899207.5976412,3.13,4.58,0.99,85,2.96,4.09,1.24,92
1762899207.8531575,3.05,4.46,1.17,91,2.97,4.09,1.18,91
1762899208.1261477,3.03,4.43,1.12,84,2.97,4.1,1.16,89
1762899208.3888788,3.0,4.38,1.12,90,2.97,4.16,1.21,90
1762899208.6462889,3.0,4.36,1.22,90,2.95,4.22,1.23,90
1762899208.8958766,2.98,4.34,1.28,90,2.88,4.14,1.14,89
1762899209.1528685,2.94,4.3,1.19,85,2.86,4.13,1.18,94
1762899209.4127672,2.93,4.29,1.17,88,2.89,4.15,1.18,89
1762899209.6750395,2.95,4.32,1.24,90,2.87,4.11,1.18,91
1762899209.940326,2.96,4.33,1.19,85,2.91,4.13,1.21,90
1762899210.2032976,2.94,4.3,1.15,85,2.89,4.11,1.16,89
1762899210.4678235,2.94,4.31,1.24,91,2.87,4.1,1.21,92
1762899210.7326133,2.95,4.31,1.12,86,2.86,4.08,1.24,91
1762899210.9992774,2.93,4.3,1.03,85,2.86,4.08,1.19,90
1762899211.2692928,2.93,4.31,1.08,84,2.87,4.11,1.18,89
1762899211.5201313,2.92,4.28,1.02,85,2.88,4.11,1.09,87
1762899211.7769585,2.92,4.29,0.99,85,2.87,4.09,1.17,93
1762899212.0463483,2.96,4.33,1.0,84,2.86,4.09,1.18,90
1762899212.3174593,2.9,4.27,0.95,84,2.86,4.08,1.21,90
1762899212.5813148,2.97,4.34,0.94,85,2.86,4.09,1.25,92
1762899212.8428307,3.01,4.37,0.97,86,2.84,4.08,1.25,90
1762899213.1136868,3.03,4.39,1.08,87,2.85,4.08,1.27,92
1762899213.367305,3.04,4.39,1.06,87,2.85,4.09,1.17,88
1762899213.6306322,3.04,4.4,1.03,86,2.87,4.09,1.21,90
1762899213.8869557,3.05,4.4,0.96,84,2.87,4.09,1.21,89
1762899214.1650083,3.06,4.42,0.99,86,2.87,4.12,1.17,88
1762899214.4255362,3.07,4.42,0.99,86,2.86,4.11,1.17,90
1762899214.681332,3.03,4.4,1.01,87,2.88,4.1,1.14,90
1762899214.9416053,3.05,4.41,1.03,87,2.88,4.1,1.17,91
1762899215.2016175,3.01,4.36,0.99,85,2.87,4.1,1.19,91
1762899215.4518852,2.99,4.35,0.98,86,2.87,4.09,1.25,92
1762899215.7088323,3.02,4.37,0.97,85,2.87,4.09,1.23,91
1762899215.9672396,3.04,4.39,1.0,87,2.86,4.1,1.19,89
1762899216.2239788,3.04,4.39,1.02,87,2.86,4.11,1.21,91
1762899216.483432,3.06,4.4,1.02,87,2.85,4.1,1.23,91
1762899216.734393,3.07,4.41,1.01,86,2.85,4.12,1.24,90
1762899217.0229712,3.07,4.41,1.02,87,2.86,4.11,1.21,90
1762899217.277056,3.05,4.4,0.98,85,2.86,4.11,1.25,92
1762899217.5291886,3.06,4.41,1.0,85,2.86,4.1,1.29,91
1762899217.7838545,3.05,4.41,1.01,86,2.86,4.1,1.26,90
1762899218.0385628,3.0,4.34,0.98,86,2.85,4.1,1.3,90
1762899218.294898,3.02,4.39,0.96,84,2.85,4.1,1.3,91
1762899218.554284,3.05,4.4,1.0,86,2.85,4.11,1.31,91
1762899218.8126314,3.06,4.42,0.98,86,2.86,4.11,1.26,91
1762899219.0724547,3.06,4.41,0.98,84,2.88,4.11,1.3,93
1762899219.3353364,3.07,4.41,1.0,85,2.87,4.11,1.32,92
1762899219.5840633,3.07,4.43,0.99,85,2.86,4.11,1.28,91
1762899219.840922,3.04,4.42,1.06,89,2.86,4.09,1.25,90
1762899220.1032832,3.03,4.41,1.0,85,2.85,4.09,1.21,90
1762899220.3538308,3.05,4.43,0.99,86,2.86,4.09,1.21,89
1762899220.6083121,3.0,4.37,0.97,85,2.86,4.1,1.22,92
1762899221.31949,3.04,4.38,0.98,86,2.86,4.08,1.32,92
1762899222.038582,3.06,4.4,0.96,86,2.87,4.09,1.32,92
