timestamp,yaw,pitch,roll
1761698873.8333285,0.0,0.0,0.0
1761698874.6647747,0.0,0.0,0.0
1761698875.516876,0.0,0.0,0.0
1761698876.4235225,0.0,0.0,0.0
1761698877.2933588,0.0,0.0,0.0
1761698878.156483,0.0,0.0,0.0
1761698879.0707922,0.0,0.0,0.0
1761698880.0230985,0.0,0.0,0.0
1761698880.9224942,0.0,0.0,0.0
1761698881.8310568,0.0,0.0,0.0
1761698882.797634,0.0,0.0,0.0
