timestamp,port,name,id,x,y,z,range
1765761405.0753658,/dev/ttyACM1,,,,,,
1765761405.0753658,/dev/ttyACM0,,,,,,
1765761405.5455894,/dev/ttyACM1,,,,,,
1765761405.5455894,/dev/ttyACM0,,,,,,
1765761405.5657763,/dev/ttyACM1,,,,,,
1765761405.5657763,/dev/ttyACM0,,,,,,
1765761405.5801497,/dev/ttyACM1,,,,,,
1765761405.5801497,/dev/ttyACM0,,,,,,
1765761405.8325636,/dev/ttyACM1,,,,,,
1765761405.8325636,/dev/ttyACM0,,,,,,
1765761405.8447917,/dev/ttyACM1,,,,,,
1765761405.8447917,/dev/ttyACM0,,,,,,
1765761405.8575516,/dev/ttyACM1,,,,,,
1765761405.8575516,/dev/ttyACM0,,,,,,
1765761405.8695438,/dev/ttyACM1,,,,,,
1765761405.8695438,/dev/ttyACM0,,,,,,
1765761405.881251,/dev/ttyACM1,,,,,,
1765761405.881251,/dev/ttyACM0,,,,,,
1765761405.892753,/dev/ttyACM1,,,,,,
1765761405.892753,/dev/ttyACM0,,,,,,
1765761405.9051416,/dev/ttyACM1,,,,,,
1765761405.9051416,/dev/ttyACM0,,,,,,
1765761405.9181647,/dev/ttyACM1,,,,,,
1765761405.9181647,/dev/ttyACM0,,,,,,
1765761405.9301615,/dev/ttyACM1,,,,,,
1765761405.9301615,/dev/ttyACM0,,,,,,
1765761405.9448225,/dev/ttyACM1,,,,,,
1765761405.9448225,/dev/ttyACM0,,,,,,
1765761405.957561,/dev/ttyACM1,,,,,,
1765761405.957561,/dev/ttyACM0,,,,,,
1765761405.970357,/dev/ttyACM1,,,,,,
1765761405.970357,/dev/ttyACM0,,,,,,
1765761405.9855707,/dev/ttyACM1,,,,,,
1765761405.9855707,/dev/ttyACM0,,,,,,
1765761405.9984415,/dev/ttyACM1,,,,,,
1765761405.9984415,/dev/ttyACM0,,,,,,
1765761406.0118341,/dev/ttyACM1,,,,,,
1765761406.0118341,/dev/ttyACM0,,,,,,
1765761406.0252953,/dev/ttyACM1,,,,,,
1765761406.0252953,/dev/ttyACM0,,,,,,
1765761406.038103,/dev/ttyACM1,,,,,,
1765761406.038103,/dev/ttyACM0,,,,,,
1765761406.0506465,/dev/ttyACM1,,,,,,
1765761406.0506465,/dev/ttyACM0,,,,,,
1765761406.0628114,/dev/ttyACM1,,,,,,
1765761406.0628114,/dev/ttyACM0,,,,,,
1765761406.0746984,/dev/ttyACM1,,,,,,
1765761406.0746984,/dev/ttyACM0,,,,,,
1765761406.0875702,/dev/ttyACM1,,,,,,
1765761406.0875702,/dev/ttyACM0,,,,,,
1765761406.4075742,/dev/ttyACM1,,,,,,
1765761406.4075742,/dev/ttyACM0,,,,,,
1765761406.4223933,/dev/ttyACM1,,,,,,
1765761406.4223933,/dev/ttyACM0,,,,,,
1765761406.4427645,/dev/ttyACM1,,,,,,
1765761406.4427645,/dev/ttyACM0,,,,,,
1765761406.4591362,/dev/ttyACM1,,,,,,
1765761406.4591362,/dev/ttyACM0,,,,,,
1765761406.4714372,/dev/ttyACM1,,,,,,
1765761406.4714372,/dev/ttyACM0,,,,,,
1765761406.4899209,/dev/ttyACM1,,,,,,
1765761406.4899209,/dev/ttyACM0,,,,,,
1765761406.5029993,/dev/ttyACM1,,,,,,
1765761406.5029993,/dev/ttyACM0,,,,,,
1765761406.5148213,/dev/ttyACM1,,,,,,
1765761406.5148213,/dev/ttyACM0,,,,,,
1765761406.5299404,/dev/ttyACM1,,,,,,
1765761406.5299404,/dev/ttyACM0,,,,,,
1765761406.555565,/dev/ttyACM1,,,,,,
1765761406.555565,/dev/ttyACM0,,,,,,
1765761406.5732403,/dev/ttyACM1,,,,,,
1765761406.5732403,/dev/ttyACM0,,,,,,
1765761406.5850308,/dev/ttyACM1,,,,,,
1765761406.5850308,/dev/ttyACM0,,,,,,
1765761406.596728,/dev/ttyACM1,,,,,,
1765761406.596728,/dev/ttyACM0,,,,,,
1765761406.8156078,/dev/ttyACM1,,,,,,
1765761406.8156078,/dev/ttyACM0,,,,,,
1765761406.827872,/dev/ttyACM1,,,,,,
1765761406.827872,/dev/ttyACM0,,,,,,
1765761406.8402057,/dev/ttyACM1,,,,,,
1765761406.8402057,/dev/ttyACM0,,,,,,
1765761406.8519814,/dev/ttyACM1,,,,,,
1765761406.8519814,/dev/ttyACM0,,,,,,
1765761406.863561,/dev/ttyACM1,,,,,,
1765761406.863561,/dev/ttyACM0,,,,,,
1765761406.8753319,/dev/ttyACM1,,,,,,
1765761406.8753319,/dev/ttyACM0,,,,,,
1765761406.8872757,/dev/ttyACM1,,,,,,
1765761406.8872757,/dev/ttyACM0,,,,,,
1765761406.8989012,/dev/ttyACM1,,,,,,
1765761406.8989012,/dev/ttyACM0,,,,,,
1765761406.9107425,/dev/ttyACM1,,,,,,
1765761406.9107425,/dev/ttyACM0,,,,,,
1765761406.9224253,/dev/ttyACM1,,,,,,
1765761406.9224253,/dev/ttyACM0,,,,,,
1765761406.9340634,/dev/ttyACM1,,,,,,
1765761406.9340634,/dev/ttyACM0,,,,,,
1765761406.9458618,/dev/ttyACM1,,,,,,
1765761406.9458618,/dev/ttyACM0,,,,,,
1765761406.9576266,/dev/ttyACM1,,,,,,
1765761406.9576266,/dev/ttyACM0,,,,,,
1765761406.969802,/dev/ttyACM1,,,,,,
1765761406.969802,/dev/ttyACM0,,,,,,
1765761406.9831493,/dev/ttyACM1,,,,,,
