timestamp,yaw,pitch,roll,ax,ay,az,gx,gy,gz,mx,my,mz
1762289051.941514,-0.16307315455963103,3.0244952538078533,-6.171411321831858,-0.47000000000000003,-1.05,9.3,0.0,-0.003272492347489368,0.001090830782496456,-44.875,-30.875,-86.5625
1762289052.648778,-0.1632495054024866,3.0173191325565387,-6.192091938524379,-0.48,-1.01,9.290000000000001,-0.001090830782496456,0.0,0.0,-44.5,-31.25,-85.75
1762289053.0155675,-0.1632495054024866,3.0173191325565387,-6.192091938524379,-0.45,-1.03,9.290000000000001,-0.001090830782496456,-0.001090830782496456,0.003272492347489368,-45.25,-30.875,-85.5
1762289053.2735515,-0.1632495054024866,3.0173191325565387,-6.192091938524379,-0.49,-1.07,9.31,-0.001090830782496456,-0.001090830782496456,0.0,-45.25,-30.875,-85.5
1762289053.4977367,-0.1632495054024866,3.0173191325565387,-6.192091938524379,-0.44,-1.05,9.13,0.0,0.002181661564992912,-0.001090830782496456,-44.0625,-32.0625,-85.875
1762289053.7574513,-0.16247947906478868,2.99634633759127,-6.206036226605789,-0.71,-1.01,9.08,-0.004363323129985824,0.008726646259971648,-0.00545415391248228,-44.0625,-31.25,-86.25
1762289053.9667587,-0.1617199373855685,2.9823646976973683,-6.205957113684587,-0.34,-1.11,9.27,0.001090830782496456,-0.00545415391248228,0.001090830782496456,-44.0625,-30.875,-86.5625
1762289054.1695604,-0.15906176861250576,2.9336098800925745,-6.206059643986469,-0.39,-1.02,9.26,-0.003272492347489368,-0.018544123302439753,0.0,-45.25,-30.875,-84.6875
1762289054.3854837,-0.16453366564019697,2.905267938092093,-6.206081896570278,-0.37,-1.04,9.46,0.002181661564992912,-0.02945243112740431,0.015271630954950384,-26.5625,-18.875,-51.25
1762289054.6045258,-0.16663177980505903,2.9472134634119413,-6.199284943209305,-0.73,-1.0,9.370000000000001,0.001090830782496456,0.008726646259971648,-0.01090830782496456,-26.75,-18.5625,-52.25
1762289054.9692423,-0.16077875470502598,2.9685649062262596,-6.199222902720714,-0.59,-1.1,9.36,0.001090830782496456,0.006544984694978736,-0.003272492347489368,-27.1875,-18.25,-52.875
1762289055.2126186,-0.16115807884970926,2.9755560437435307,-6.1992621848476555,-0.39,-1.1300000000000001,9.39,0.001090830782496456,-0.007635815477475192,-0.003272492347489368,-26.75,-19.375,-52.0625
1762289055.4609237,-0.16115807884970926,2.9755560437435307,-6.1992621848476555,-0.43,-1.03,9.24,-0.001090830782496456,-0.003272492347489368,-0.001090830782496456,-26.375,-19.375,-50.875
1762289055.7411838,-0.16852858473187854,2.9821689183855256,-6.199483020199267,-0.13,-0.68,8.6,-0.008726646259971648,-0.009817477042468103,-0.011999138607461015,-27.5625,-18.5625,-52.0625
1762289056.13047,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.62,-1.08,9.27,-0.001090830782496456,0.003272492347489368,0.0,-27.1875,-19.0,-51.5625
1762289056.5645497,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.49,-1.06,9.32,0.0,-0.001090830782496456,-0.002181661564992912,-27.1875,-19.0,-52.0
1762289057.1554458,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.52,-1.08,9.28,-0.002181661564992912,0.001090830782496456,0.0,-27.1875,-19.375,-51.5625
1762289057.396797,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.47000000000000003,-1.07,9.27,0.001090830782496456,0.002181661564992912,-0.002181661564992912,-27.1875,-19.0,-52.0
1762289057.6291215,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.46,-1.07,9.27,0.002181661564992912,-0.001090830782496456,0.002181661564992912,-26.75,-18.5625,-53.1875
1762289057.8652184,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.44,-1.09,9.27,-0.001090830782496456,0.001090830782496456,0.002181661564992912,-27.1875,-19.375,-51.1875
1762289058.1762443,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.45,-1.04,9.27,0.002181661564992912,-0.001090830782496456,0.001090830782496456,-26.375,-19.75,-52.375
1762289058.4428658,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.52,-0.98,9.290000000000001,0.002181661564992912,0.0,0.001090830782496456,-26.75,-18.25,-52.0
1762289058.6906962,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.46,-1.03,9.27,0.0,0.0,0.001090830782496456,-26.375,-19.375,-52.0
1762289058.9951792,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.48,-1.04,9.28,0.002181661564992912,-0.003272492347489368,0.0,-27.5625,-18.5625,-51.1875
1762289059.3063314,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.48,-1.04,9.26,0.001090830782496456,0.002181661564992912,-0.001090830782496456,-26.75,-20.0625,-52.375
1762289059.5649953,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.48,-0.99,9.28,-0.001090830782496456,-0.003272492347489368,0.0,-28.1875,-19.375,-52.375
1762289059.9234562,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.46,-1.05,9.31,0.0,0.0,0.001090830782496456,-26.375,-19.75,-50.75
1762289060.2124474,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.46,-0.98,9.3,0.0,-0.002181661564992912,0.001090830782496456,-27.5625,-18.5625,-52.75
1762289060.4914908,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.5,-1.06,9.3,-0.001090830782496456,0.0,0.001090830782496456,-26.75,-19.375,-51.1875
1762289060.7351494,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.49,-1.02,9.26,0.0,0.004363323129985824,0.001090830782496456,-26.75,-18.5625,-52.0
1762289061.0795019,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.47000000000000003,-1.07,9.28,-0.001090830782496456,0.003272492347489368,-0.002181661564992912,-26.75,-18.5625,-52.75
1762289061.3397915,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.47000000000000003,-1.09,9.3,0.001090830782496456,-0.002181661564992912,0.002181661564992912,-26.75,-19.0,-52.75
1762289061.7670598,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.48,-1.05,9.25,0.001090830782496456,-0.001090830782496456,0.001090830782496456,-27.1875,-18.5625,-52.375
1762289062.12769,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.49,-1.03,9.25,-0.001090830782496456,-0.003272492347489368,0.0,-26.75,-19.0,-52.375
1762289062.3844204,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.48,-1.04,9.27,-0.002181661564992912,0.001090830782496456,-0.001090830782496456,-27.1875,-20.0625,-52.0
1762289062.663029,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.47000000000000003,-1.06,9.24,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,-26.75,-19.0,-51.5625
1762289062.88591,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.45,-1.07,9.290000000000001,0.0,0.0,0.001090830782496456,-26.75,-18.25,-52.0
1762289063.171951,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.48,-1.06,9.31,0.001090830782496456,0.001090830782496456,-0.002181661564992912,-26.75,-18.5625,-52.375
1762289063.4031503,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.42,-1.04,9.27,0.0,0.002181661564992912,0.003272492347489368,-27.5625,-19.375,-51.5625
1762289063.6781948,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.46,-1.06,9.28,0.0,0.003272492347489368,0.001090830782496456,-26.75,-19.375,-51.5625
1762289063.9165692,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.47000000000000003,-1.0,9.34,0.0,-0.003272492347489368,-0.002181661564992912,-26.75,-18.5625,-52.0
1762289064.1309361,-0.17418293470040616,2.9538253137311674,-6.206536015749212,-0.66,-1.0,9.28,0.001090830782496456,0.006544984694978736,-0.002181661564992912,-27.5625,-19.75,-50.5
1762289064.389459,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.48,-1.02,9.27,-0.001090830782496456,0.002181661564992912,0.0,-26.75,-18.25,-52.0
1762289064.610574,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.44,-1.02,9.3,-0.001090830782496456,-0.002181661564992912,-0.001090830782496456,-27.5625,-18.25,-53.0625
1762289064.8794732,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.46,-1.02,9.26,0.0,0.0,-0.002181661564992912,-26.375,-19.375,-51.5625
1762289065.104056,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.51,-1.04,9.290000000000001,0.0,0.001090830782496456,0.001090830782496456,-27.1875,-18.5625,-52.75
1762289065.3786736,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.48,-1.02,9.26,-0.001090830782496456,-0.003272492347489368,-0.001090830782496456,-26.375,-18.5625,-52.0
1762289065.6186066,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.45,-1.07,9.290000000000001,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,-26.75,-18.5625,-51.1875
1762289065.8852088,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.45,-1.04,9.27,0.0,0.0,-0.001090830782496456,-27.1875,-19.375,-52.0
1762289066.1114755,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.49,-1.03,9.28,0.001090830782496456,0.0,0.002181661564992912,-26.75,-19.0,-53.1875
1762289066.3323529,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.5,-1.08,9.31,0.0,-0.002181661564992912,-0.001090830782496456,-26.375,-19.375,-51.1875
1762289066.5948534,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.48,-1.04,9.3,0.0,-0.001090830782496456,0.0,-27.1875,-19.0,-50.75
1762289066.8494804,-0.07053778178767402,1.1726349510701652,-6.199291419237792,-0.48,-1.02,9.3,0.0,0.003272492347489368,0.0,-27.1875,-19.0,-50.5
1762289067.1436787,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.51,-1.02,9.290000000000001,0.001090830782496456,0.0,0.0,-26.75,-18.5625,-51.5625
1762289067.3867855,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.45,-1.04,9.24,0.002181661564992912,-0.001090830782496456,0.001090830782496456,-26.375,-19.375,-51.1875
1762289067.6697526,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.48,-1.07,9.290000000000001,0.0,0.002181661564992912,0.0,-27.5625,-19.75,-52.0
1762289067.9034634,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.52,-1.04,9.3,0.001090830782496456,0.002181661564992912,-0.001090830782496456,-26.75,-19.375,-51.5625
1762289068.195488,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.45,-1.03,9.290000000000001,0.001090830782496456,0.0,-0.001090830782496456,-25.6875,-19.0,-51.5625
1762289068.444313,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.47000000000000003,-1.03,9.23,0.0,-0.001090830782496456,0.001090830782496456,-27.5625,-19.0,-51.1875
1762289068.7329283,-0.1745627608858871,2.96081635810468,-6.206576008559832,-0.48,-1.0,9.290000000000001,-0.001090830782496456,0.0,0.002181661564992912,-26.75,-18.5625,-51.5625
