timestamp,px,py,pz,vx,vy,vz,yaw,pitch,roll
1770153408.753014,3.15,3.98,1.41,0.0,0.0,0.0,-0.00037334258099332607,-1.6762513607548828,-13.412798697532445
1770153408.772491,3.15,3.98,1.41,0.0,0.0,0.0,-0.00022199030069652276,-1.677539438888663,-13.423156326668607
1770153408.788835,3.15,3.98,1.41,0.0,0.0,0.0,-0.000147623563732318,-1.6781715987474772,-13.428239702978917
1770153408.8039365,3.15,3.98,1.41,0.0,0.0,0.0,-0.00010744801304628763,-1.6785129128274545,-13.430984329156493
1770153408.823015,3.3016904138384784,3.872866617910301,1.4094299825251833,0.015010699544586045,-0.01060150716877989,-5.6406735489236736e-05,1.180308951951021e-05,-1.6786720240499498,-13.432862163486817
1770153408.8380814,3.3019906278293703,3.8726545877669256,1.4094288543904736,0.015010699544586045,-0.01060150716877989,-5.6406735489236736e-05,1.180308951951021e-05,-1.6786720240499498,-13.432862163486817
1770153408.8558295,3.302290950452111,3.8724421828897424,1.4094258957059145,0.015010710251993211,-0.01060154410479347,-5.6587165470854757e-05,5.23953996614471e-06,-1.67886860593718,-13.434266097029905
1770153408.87135,3.3024411114686014,3.872335981468361,1.4094244213326408,0.015010715560845074,-0.010601562418080867,-5.667662466765284e-05,6.121218987597396e-07,-1.6790072865795655,-13.43525650021189
1770153408.8864827,3.3027413525377387,3.8721238579165216,1.4094228369037674,0.015010718190490546,-0.01060157148924249,-5.67209366917625e-05,-2.6462296749480823e-06,-1.679104980414298,-13.4359541860083
1770153408.901404,3.302891472980379,3.8720177964577163,1.409422046238412,0.015010719492415212,-0.01060157598033043,-5.674287535909263e-05,-4.939242228808852e-06,-1.6791737523066683,-13.436445322210627
1770153409.19915,3.268401999509523,3.8166015968306946,1.5644953716761008,-0.09262126770737361,-0.11489955997454857,0.3649011788081479,-0.0013110601322930465,-1.6816925628367712,-13.43969272552774
1770153409.2155454,3.2665492135650758,3.8143035140626425,1.5717945658020165,-0.09262215685694625,-0.11489978575566612,0.3649040651520133,-0.0008896295336278138,-1.6809293152837692,-13.4390182363457
1770153409.2308574,3.2656229919965063,3.8131545162050857,1.5754436064535366,-0.09262215685694625,-0.11489978575566612,0.3649040651520133,-0.0008896295336278138,-1.6809293152837692,-13.4390182363457
1770153409.2481382,3.2566221952164978,3.841443343145232,1.533937638797859,-0.11288479726327792,-0.02822510902801445,0.22661564852751895,0.006223955093381735,-1.6719326303447855,-13.430948578852023
1770153409.2638805,3.2554957778724867,3.8411623261209367,1.5361981689168456,-0.1128785274677968,-0.028221925772082122,0.22660113535192364,0.004153432854767566,-1.6743915436585257,-13.433161278674197
1770153409.279353,3.253239431448065,3.840598509111659,1.5407273580462024,-0.11287552475288266,-0.02822040125503974,0.22659418473783371,0.0029752480941671656,-1.6757908186643833,-13.434420371778348
1770153409.2942767,3.252110676200536,3.8403163050991087,1.5429932998935807,-0.11287552475288266,-0.02822040125503974,0.22659418473783371,0.0029752480941671656,-1.6757908186643833,-13.434420371778348
1770153409.3115244,3.2498538065660885,3.839752222448251,1.5475237001382554,-0.11287406050667445,-0.028219657838377654,0.22659079533503756,0.0020200185173181663,-1.6769253454291602,-13.435441201755754
1770153409.3285346,3.247596655021997,3.839187996667699,1.5520547529412565,-0.11287334019708989,-0.028219292127922666,0.2265891279792976,0.00145832232315455,-1.677592491227705,-13.436041473663177
1770153409.3438795,3.2464680954721974,3.838905892013675,1.5543202417918733,-0.11287296845812207,-0.028219103391260027,0.22658826748664965,0.0010374617552290984,-1.6780923708933209,-13.436491238343574
1770153409.3612547,3.1785803390694385,3.8991412376130787,1.5228189636933536,-0.27266534678460386,0.11981121244733671,0.13886299599319124,0.0023393760461600218,-1.6738728500396904,-13.432704235711947
1770153409.376495,3.1731270321337464,3.9015374618620253,1.5255962236132175,-0.27266534678460386,0.11981121244733671,0.13886299599319124,0.0023393760461600218,-1.6738728500396904,-13.432704235711947
1770153409.3935812,3.1704010609218995,3.9027356097356423,1.5269821332482278,-0.27266385176121727,0.11981129079242267,0.13885703492990123,0.0016140422778880743,-1.6755594092275392,-13.434218813088897
