timestamp,port,name,id,x,y,z,range
1769115070.0337005,/dev/ttyACM0,,,,,,
1769115070.0337005,/dev/ttyACM1,,,,,,
1769115071.5409658,/dev/ttyACM0,,,,,,
1769115071.5409658,/dev/ttyACM1,,,,,,
1769115073.4469473,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.13
1769115073.4469473,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.29
1769115073.4469473,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115073.4469473,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.19
1769115073.4469473,/dev/ttyACM1,,,,,,
1769115075.7241175,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.12
1769115075.7241175,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.28
1769115075.7241175,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115075.7241175,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.22
1769115075.7241175,/dev/ttyACM1,,,,,,
1769115077.6000226,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.15
1769115077.6000226,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.27
1769115077.6000226,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.51
1769115077.6000226,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.23
1769115077.6000226,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.83
1769115077.6000226,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.25
1769115077.6000226,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.43
1769115077.6000226,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.51
1769115078.3409874,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.22
1769115078.3409874,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.22
1769115078.3409874,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.54
1769115078.3409874,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.18
1769115078.3409874,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.87
1769115078.3409874,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.41
1769115078.3409874,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.47
1769115078.3409874,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.59
1769115079.0751233,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.14
1769115079.0751233,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.26
1769115079.0751233,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.5
1769115079.0751233,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.27
1769115079.0751233,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.82
1769115079.0751233,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.44
1769115079.0751233,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.42
1769115079.0751233,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.5
1769115080.1668751,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.16
1769115080.1668751,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.25
1769115080.1668751,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.48
1769115080.1668751,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.27
1769115080.1668751,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.82
1769115080.1668751,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.38
1769115080.1668751,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.58
1769115080.1668751,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.52
1769115080.9009008,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.16
1769115080.9009008,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.88
1769115080.9009008,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.3
1769115080.9009008,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.47
1769115080.9009008,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.54
1769115081.4401498,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115081.4401498,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.35
1769115081.4401498,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.45
1769115081.4401498,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.24
1769115081.4401498,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.83
1769115081.4401498,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.28
1769115081.4401498,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.42
1769115081.4401498,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.57
1769115082.1321504,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115082.1321504,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.32
1769115082.1321504,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115082.1321504,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.17
1769115082.1321504,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.84
1769115082.1321504,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.34
1769115082.1321504,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.45
1769115082.1321504,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.57
1769115082.8605976,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.17
1769115082.8605976,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.29
1769115082.8605976,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.45
1769115082.8605976,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.22
1769115082.8605976,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.82
1769115082.8605976,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.41
1769115082.8605976,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.49
1769115082.8605976,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.53
1769115083.441793,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.13
1769115083.441793,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.24
1769115083.441793,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.47
1769115083.441793,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.21
1769115083.441793,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.84
1769115083.441793,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.39
1769115083.441793,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.44
1769115083.441793,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.56
1769115084.1032932,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115084.1032932,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.26
1769115084.1032932,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115084.1032932,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.23
1769115084.1032932,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.84
1769115084.1032932,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.31
1769115084.1032932,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.46
1769115084.1032932,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.57
1769115084.6543837,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115084.6543837,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.28
1769115084.6543837,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115084.6543837,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.23
1769115084.6543837,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.83
1769115084.6543837,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.3
1769115084.6543837,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.49
1769115084.6543837,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.49
1769115085.3888614,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.2
1769115085.3888614,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.31
1769115085.3888614,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115085.3888614,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.26
1769115085.3888614,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.89
1769115085.3888614,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.32
1769115085.3888614,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.46
1769115085.3888614,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.59
1769115086.0864582,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115086.0864582,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.25
1769115086.0864582,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115086.0864582,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.21
1769115086.0864582,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.85
1769115086.0864582,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.36
1769115086.0864582,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.47
1769115086.0864582,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.52
1769115086.6086206,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.18
1769115086.6086206,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.3
1769115086.6086206,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.38
1769115086.6086206,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.22
1769115086.6086206,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.88
1769115086.6086206,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.36
1769115086.6086206,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.44
1769115086.6086206,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.55
1769115088.137782,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.11
1769115088.137782,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.31
1769115088.137782,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.47
1769115088.137782,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.22
1769115088.137782,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.82
1769115088.137782,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.41
1769115088.137782,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.47
1769115088.137782,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.57
1769115089.3467586,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.15
1769115089.3467586,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.29
1769115089.3467586,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.47
1769115089.3467586,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.23
1769115089.3467586,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.87
1769115089.3467586,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.35
1769115089.3467586,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.44
1769115089.3467586,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.54
1769115090.403437,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115090.403437,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.25
1769115090.403437,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.49
1769115090.403437,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.19
1769115090.403437,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.84
1769115090.403437,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.38
1769115090.403437,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.49
1769115090.403437,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.53
1769115091.368932,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.16
1769115091.368932,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.27
1769115091.368932,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.48
1769115091.368932,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.26
1769115091.368932,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.8
1769115091.368932,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,5.05
1769115091.368932,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.41
1769115091.368932,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.52
1769115092.2750382,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115092.2750382,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.28
1769115092.2750382,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.51
1769115092.2750382,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.19
1769115092.2750382,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.88
1769115092.2750382,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.48
1769115092.2750382,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.47
1769115092.2750382,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.53
1769115093.9007213,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.17
1769115093.9007213,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.3
1769115093.9007213,/dev/ttyACM0,AN2,0912,0.0,5.56,2.21,5.46
1769115093.9007213,/dev/ttyACM0,AN3,91A4,5.51,6.79,2.21,6.22
1769115093.9007213,/dev/ttyACM1,AN0,1032,0.0,0.0,2.21,2.83
1769115093.9007213,/dev/ttyACM1,AN1,501C,6.93,0.0,2.21,4.48
1769115093.9007213,/dev/ttyACM1,AN2,0912,0.0,5.56,2.21,5.42
1769115093.9007213,/dev/ttyACM1,AN3,91A4,5.51,6.79,2.21,6.51
1769115094.8070116,/dev/ttyACM0,AN0,1032,0.0,0.0,2.21,3.19
1769115094.8070116,/dev/ttyACM0,AN1,501C,6.93,0.0,2.21,4.3
