timestamp,yaw,pitch,roll,ax,ay,az,gx,gy,gz,mx,my,mz
1762221525.063034,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.99,9.27,-0.001090830782496456,-0.003272492347489368,-0.002181661564992912,-44.1875,-21.75,-70.5
1762221525.9619167,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-1.0,9.31,-0.001090830782496456,0.001090830782496456,0.001090830782496456,-45.25,-22.0625,-70.0625
1762221526.331577,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-1.01,9.27,-0.001090830782496456,0.0,-0.003272492347489368,-45.25,-22.5,-68.875
1762221526.6654537,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.56,-0.98,9.290000000000001,0.0,0.001090830782496456,-0.001090830782496456,-45.6875,-22.5,-70.0625
1762221527.2770882,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.96,9.290000000000001,0.0,0.0,0.0,-46.0625,-21.75,-68.875
1762221527.7087975,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.71,-0.98,9.32,0.001090830782496456,0.0,-0.001090830782496456,-46.0625,-21.75,-68.875
1762221528.0293348,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.77,-0.97,9.26,0.001090830782496456,-0.001090830782496456,0.0,-45.25,-22.875,-68.875
1762221528.2379732,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.96,9.290000000000001,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,-45.6875,-22.5,-69.25
1762221528.4620347,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-1.08,9.3,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,-46.375,-22.5,-70.0625
1762221528.6884835,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.73,-0.99,9.28,0.0,-0.002181661564992912,0.0,-45.25,-22.5,-69.25
1762221528.9645367,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.72,-1.01,9.28,0.0,0.001090830782496456,0.002181661564992912,-46.0625,-22.0625,-68.875
1762221529.196837,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.97,9.26,-0.001090830782496456,0.0,0.0,-44.875,-22.5,-69.75
1762221529.4113119,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-1.0,9.28,0.001090830782496456,0.003272492347489368,-0.001090830782496456,-45.25,-22.0625,-70.875
1762221529.631336,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.96,9.290000000000001,0.0,-0.001090830782496456,0.1407171709420428,-44.875,-23.25,-69.25
1762221529.8480728,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.6900000000000001,-0.99,9.26,-0.001090830782496456,0.0,0.002181661564992912,-45.25,-23.25,-69.75
1762221530.119894,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-0.97,9.27,-0.001090830782496456,0.0,0.0,-45.25,-23.25,-70.0625
1762221530.3543525,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.98,9.32,-0.001090830782496456,0.002181661564992912,0.0,-45.25,-23.25,-68.875
1762221530.6137016,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.99,9.3,0.0,0.0,-0.001090830782496456,-44.5625,-22.0625,-70.5
1762221530.8734913,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.6900000000000001,-0.98,9.32,-0.002181661564992912,-0.003272492347489368,0.001090830782496456,-45.25,-22.0625,-69.25
1762221531.1760805,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.98,9.27,-0.001090830782496456,0.001090830782496456,0.0,-44.5625,-22.5,-68.875
1762221531.4214396,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-0.97,9.31,0.0,0.0,-0.001090830782496456,-44.875,-22.5,-68.875
1762221531.6263845,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-0.98,9.31,0.0,0.0,-0.001090830782496456,-44.5625,-21.75,-69.25
1762221531.840522,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.66,-0.99,9.31,0.0,0.001090830782496456,0.001090830782496456,-44.5625,-21.75,-69.25
1762221532.0976748,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-0.97,9.27,0.0,0.0,-0.001090830782496456,-44.875,-22.0625,-70.0625
1762221532.374948,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.73,-0.98,9.32,-0.001090830782496456,-0.002181661564992912,0.001090830782496456,-44.875,-22.5,-70.0625
1762221532.5934896,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.97,9.290000000000001,0.0,0.0,0.0,-46.375,-22.0625,-69.25
1762221532.8141868,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.6900000000000001,-0.98,9.290000000000001,-0.002181661564992912,0.001090830782496456,-0.002181661564992912,-44.875,-21.75,-68.875
1762221533.1820312,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.99,9.33,0.0,-0.001090830782496456,0.0,-46.0625,-22.0625,-68.875
1762221533.4650662,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.9500000000000001,9.290000000000001,0.001090830782496456,-0.002181661564992912,0.0,-45.6875,-21.75,-70.0625
1762221533.7137992,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.97,9.290000000000001,-0.001090830782496456,-0.001090830782496456,0.002181661564992912,-45.6875,-22.5,-68.875
1762221533.9616158,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-0.98,9.32,-0.001090830782496456,0.0,0.0,-46.375,-22.5,-69.25
1762221534.253697,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.99,9.27,0.0,0.002181661564992912,-0.001090830782496456,-45.25,-22.0625,-68.0625
1762221534.5497267,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.96,9.28,-0.002181661564992912,-0.001090830782496456,0.0,-45.25,-22.0625,-68.875
1762221534.8106835,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.72,-0.97,9.26,0.0,-0.002181661564992912,0.001090830782496456,-44.875,-22.5,-68.5
1762221535.066369,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.66,-1.11,9.32,-0.001090830782496456,0.001090830782496456,0.0,-44.875,-22.0625,-70.5625
1762221535.370652,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.6900000000000001,-1.0,9.31,-0.001090830782496456,-0.002181661564992912,0.002181661564992912,-45.25,-23.25,-69.25
1762221535.6899757,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.6900000000000001,-1.01,9.290000000000001,0.001090830782496456,0.001090830782496456,0.0,-45.6875,-21.75,-70.5625
1762221535.9237158,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-0.9400000000000001,9.28,0.0,0.002181661564992912,0.0,-45.6875,-21.375,-68.875
1762221536.1494284,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.71,-0.99,9.3,0.0,0.004363323129985824,0.0,-46.0625,-21.375,-69.75
1762221536.427159,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.74,-1.01,9.32,0.0,0.002181661564992912,-0.002181661564992912,-45.25,-22.5,-68.875
1762221536.7191992,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-1.01,9.28,0.0,-0.001090830782496456,0.001090830782496456,-45.25,-21.75,-69.75
1762221536.9316156,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.71,-1.01,9.31,0.001090830782496456,0.001090830782496456,-0.001090830782496456,-46.0625,-22.0625,-69.25
1762221537.1424723,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.71,-0.97,9.28,0.002181661564992912,0.002181661564992912,-0.002181661564992912,-45.25,-22.5,-70.875
1762221537.360351,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-0.99,9.26,0.001090830782496456,-0.002181661564992912,0.001090830782496456,-45.25,-22.0625,-69.25
1762221537.6090677,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.72,-0.9500000000000001,9.31,0.0,0.001090830782496456,0.001090830782496456,-44.875,-22.5,-69.25
1762221537.8639965,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.7000000000000001,-0.98,9.26,0.001090830782496456,0.001090830782496456,0.002181661564992912,-44.875,-22.0625,-70.5
1762221538.0825498,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.6900000000000001,-0.98,9.32,0.002181661564992912,0.0,0.001090830782496456,-44.875,-22.875,-68.875
1762221538.2965167,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.71,-0.99,9.290000000000001,0.001090830782496456,-0.001090830782496456,0.0,-46.375,-22.0625,-69.25
1762221538.5529044,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.68,-0.98,9.31,0.001090830782496456,0.0,0.0,-45.6875,-22.875,-69.75
1762221538.7914848,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.72,-0.99,9.31,0.002181661564992912,-0.001090830782496456,0.0,-46.375,-22.875,-69.75
1762221539.047212,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.67,-1.02,9.28,-0.001090830782496456,0.001090830782496456,0.001090830782496456,-45.25,-21.75,-68.875
1762221539.282501,-0.22478268511681124,4.2754817060165164,-6.016258088644862,-0.71,-0.96,9.28,0.001090830782496456,0.0,0.0,-45.25,-22.0625,-70.0625
