timestamp,x1,y1,z1,quality1,x2,y2,z2,quality2
1770155712.4153864,,,,,,,,
1770155712.5953057,,,,,,,,
1770155712.6094415,,,,,,,,
1770155712.6315203,,,,,,,,
1770155712.6477163,,,,,,,,
1770155712.6701078,,,,,,,,
1770155712.6903777,,,,,,,,
1770155712.7029228,,,,,,,,
1770155712.7278383,,,,,,,,
1770155712.74136,,,,,,,,
1770155712.7750692,,,,,,,,
1770155712.8079636,,,,,,,,
1770155712.8261604,,,,,,,,
1770155712.8428626,,,,,,,,
1770155712.8605337,,,,,,,,
1770155712.8885953,,,,,,,,
1770155712.9049284,,,,,,,,
1770155712.9304843,,,,,,,,
1770155712.961571,,,,,,,,
1770155713.0212317,,,,,,,,
1770155713.054754,,,,,,,,
1770155713.072735,,,,,,,,
1770155713.0848427,,,,,,,,
1770155713.1004984,,,,,,,,
1770155713.1140816,,,,,,,,
1770155713.1265,,,,,,,,
1770155713.1399436,,,,,,,,
1770155713.1529424,,,,,,,,
1770155713.1647096,,,,,,,,
1770155713.1789806,,,,,,,,
1770155713.1911232,,,,,,,,
1770155713.2127051,,,,,,,,
1770155713.2255905,,,,,,,,
1770155713.240671,,,,,,,,
1770155713.2540956,,,,,,,,
1770155713.267782,,,,,,,,
1770155713.279453,,,,,,,,
1770155713.2975695,,,,,,,,
1770155713.310886,,,,,,,,
1770155713.3226342,,,,,,,,
1770155713.3361058,,,,,,,,
1770155713.3490071,,,,,,,,
1770155713.3609753,,,,,,,,
1770155713.373013,,,,,,,,
1770155713.4050562,,,,,,,,
1770155713.4385822,,,,,,,,
1770155713.4728696,,,,,,,,
1770155713.4897685,,,,,,,,
1770155713.5033057,,,,,,,,
1770155713.5171685,,,,,,,,
1770155713.5295615,,,,,,,,
1770155713.5426245,,,,,,,,
1770155713.5545313,,,,,,,,
1770155713.56628,,,,,,,,
1770155713.577872,,,,,,,,
1770155713.5909646,,,,,,,,
1770155713.6024094,,,,,,,,
1770155713.6139746,,,,,,,,
1770155713.6260133,,,,,,,,
1770155713.6373994,,,,,,,,
1770155713.6499288,,,,,,,,
1770155713.661993,,,,,,,,
1770155713.674614,,,,,,,,
1770155713.6948538,,,,,,,,
1770155713.728998,,,,,,,,
1770155713.7439163,,,,,,,,
1770155713.762648,,,,,,,,
1770155713.774359,,,,,,,,
1770155713.8019345,,,,,,,,
1770155713.8181748,,,,,,,,
1770155713.8310463,,,,,,,,
1770155713.8430645,,,,,,,,
1770155713.8598812,,,,,,,,
1770155713.8769746,,,,,,,,
1770155713.8889885,,,,,,,,
1770155713.9048254,,,,,,,,
1770155713.9171748,,,,,,,,
1770155713.9341865,,,,,,,,
1770155713.9461868,,,,,,,,
1770155713.9579306,,,,,,,,
1770155713.9703403,,,,,,,,
1770155713.9851022,,,,,,,,
1770155714.0005422,,,,,,,,
1770155714.0122826,,,,,,,,
1770155714.0250564,,,,,,,,
1770155714.0375938,,,,,,,,
1770155714.0512378,,,,,,,,
1770155714.067668,,,,,,,,
1770155714.0794036,,,,,,,,
1770155714.0921874,,,,,,,,
1770155714.104086,,,,,,,,
1770155714.1172483,,,,,,,,
1770155714.1389842,2.855,1.068,1.292,64,,,,
1770155714.1576889,2.855,1.068,1.292,64,,,,
1770155714.1956704,2.855,1.068,1.292,64,,,,
1770155714.211839,2.855,1.068,1.292,64,,,,
1770155714.2317126,2.855,1.068,1.292,64,,,,
1770155714.2505794,2.855,1.068,1.292,64,,,,
1770155714.2688065,2.855,1.068,1.292,64,,,,
1770155714.2848785,2.855,1.068,1.292,64,,,,
1770155714.299582,2.855,1.068,1.292,64,,,,
1770155714.3191376,2.855,1.068,1.292,64,,,,
1770155714.3359346,2.855,1.068,1.292,64,,,,
1770155714.3532357,2.855,1.068,1.292,64,,,,
1770155714.3675106,2.855,1.068,1.292,64,,,,
1770155714.3891354,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.4065416,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.4249496,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.4403613,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.4587824,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.478297,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.4934263,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.5119846,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.5274258,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.5462706,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.5627847,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.5759108,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.594009,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.607924,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.6208127,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.6373625,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.6498907,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.6626546,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.674762,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.6886466,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.701143,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.7147198,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.7287033,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.7410207,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.7536297,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.7677794,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.780158,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.7926471,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.8066978,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.822373,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.8352144,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.8473413,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.8597877,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.8724678,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.8853512,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.8978305,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.9100072,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.9243038,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.936775,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.949054,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.961521,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.9742055,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.9863415,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155714.9986427,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.011546,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.024141,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.0366237,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.0487916,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.0617309,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.0746574,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.0868506,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.0990055,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.1112778,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.1286037,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.142815,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.1678848,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.1874866,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.200629,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.222981,2.855,1.068,1.292,64,2.682,0.855,1.604,60
1770155715.2376225,2.855,1.068,1.292,64,2.682,0.855,1.604,60
