timestamp,port,name,id,x,y,z,range
1769643873.9098113,/dev/ttyACM0,,,,,,
1769643873.9098113,/dev/ttyACM1,,,,,,
1769643873.9252844,/dev/ttyACM0,,,,,,
1769643873.9252844,/dev/ttyACM1,,,,,,
1769643873.9468489,/dev/ttyACM0,,,,,,
1769643873.9468489,/dev/ttyACM1,,,,,,
1769643873.9628115,/dev/ttyACM0,,,,,,
1769643873.9628115,/dev/ttyACM1,,,,,,
1769643873.9848764,/dev/ttyACM0,,,,,,
1769643873.9848764,/dev/ttyACM1,,,,,,
1769643874.0060031,/dev/ttyACM0,,,,,,
1769643874.0060031,/dev/ttyACM1,,,,,,
1769643874.0189803,/dev/ttyACM0,,,,,,
1769643874.0189803,/dev/ttyACM1,,,,,,
1769643874.0415776,/dev/ttyACM0,,,,,,
1769643874.0415776,/dev/ttyACM1,,,,,,
1769643874.054555,/dev/ttyACM0,,,,,,
1769643874.054555,/dev/ttyACM1,,,,,,
1769643874.0695953,/dev/ttyACM0,,,,,,
1769643874.0695953,/dev/ttyACM1,,,,,,
1769643874.0885172,/dev/ttyACM0,,,,,,
1769643874.0885172,/dev/ttyACM1,,,,,,
1769643874.1018665,/dev/ttyACM0,,,,,,
1769643874.1018665,/dev/ttyACM1,,,,,,
1769643874.1149921,/dev/ttyACM0,,,,,,
1769643874.1149921,/dev/ttyACM1,,,,,,
1769643874.1266527,/dev/ttyACM0,,,,,,
1769643874.1266527,/dev/ttyACM1,,,,,,
1769643874.1380377,/dev/ttyACM0,,,,,,
1769643874.1380377,/dev/ttyACM1,,,,,,
1769643874.1506717,/dev/ttyACM0,,,,,,
1769643874.1506717,/dev/ttyACM1,,,,,,
1769643874.1631613,/dev/ttyACM0,,,,,,
1769643874.1631613,/dev/ttyACM1,,,,,,
1769643874.1746588,/dev/ttyACM0,,,,,,
1769643874.1746588,/dev/ttyACM1,,,,,,
1769643874.1898677,/dev/ttyACM0,,,,,,
1769643874.1898677,/dev/ttyACM1,,,,,,
1769643874.2042363,/dev/ttyACM0,,,,,,
1769643874.2042363,/dev/ttyACM1,,,,,,
1769643874.2187874,/dev/ttyACM0,,,,,,
1769643874.2187874,/dev/ttyACM1,,,,,,
1769643874.23237,/dev/ttyACM0,,,,,,
1769643874.23237,/dev/ttyACM1,,,,,,
1769643874.251453,/dev/ttyACM0,,,,,,
1769643874.251453,/dev/ttyACM1,,,,,,
