timestamp,x1,y1,z1,quality1,x2,y2,z2,quality2
1769643873.9098113,,,,,,,,
1769643873.9252844,,,,,,,,
1769643873.9468489,,,,,,,,
1769643873.9628115,,,,,,,,
1769643873.9848764,,,,,,,,
1769643874.0060031,,,,,,,,
1769643874.0189803,,,,,,,,
1769643874.0415776,,,,,,,,
1769643874.054555,,,,,,,,
1769643874.0695953,,,,,,,,
1769643874.0885172,,,,,,,,
1769643874.1018665,,,,,,,,
1769643874.1149921,,,,,,,,
1769643874.1266527,,,,,,,,
1769643874.1380377,,,,,,,,
1769643874.1506717,,,,,,,,
1769643874.1631613,,,,,,,,
1769643874.1746588,,,,,,,,
1769643874.1898677,,,,,,,,
1769643874.2042363,,,,,,,,
1769643874.2187874,,,,,,,,
1769643874.23237,,,,,,,,
1769643874.251453,,,,,,,,
1769643874.269377,,,,,,,,
1769643874.2857587,,,,,,,,
1769643874.2980087,,,,,,,,
1769643874.3099544,,,,,,,,
1769643874.3222075,,,,,,,,
1769643874.3367121,,,,,,,,
1769643874.3499398,,,,,,,,
1769643874.3621914,,,,,,,,
1769643874.3739922,,,,,,,,
1769643874.3862402,,,,,,,,
1769643874.3982038,,,,,,,,
1769643874.4103189,,,,,,,,
1769643874.4246986,,,,,,,,
1769643874.4371145,,,,,,,,
1769643874.448964,,,,,,,,
1769643874.461189,,,,,,,,
1769643874.4733977,,,,,,,,
1769643874.4847553,,,,,,,,
1769643874.497637,,,,,,,,
1769643874.5101197,,,,,,,,
1769643874.5216508,,,,,,,,
1769643874.5332685,,,,,,,,
1769643874.5463314,,,,,,,,
1769643874.5583966,,,,,,,,
1769643874.57,,,,,,,,
1769643874.5823805,,,,,,,,
1769643874.5948324,,,,,,,,
1769643874.6170743,,,,,,,,
1769643874.63696,,,,,,,,
1769643874.650704,,,,,,,,
1769643874.6687944,,,,,,,,
1769643874.6867025,,,,,,,,
1769643874.6988482,,,,,,,,
1769643874.710784,,,,,,,,
1769643874.7279706,,,,,,,,
1769643874.7397468,,,,,,,,
1769643874.7510347,,,,,,,,
1769643874.7624576,,,,,,,,
1769643874.774366,,,,,,,,
1769643874.7883494,,,,,,,,
1769643874.8005111,,,,,,,,
1769643874.812468,,,,,,,,
1769643874.8245432,,,,,,,,
1769643874.8422894,,,,,,,,
1769643874.8548079,,,,,,,,
1769643874.8685877,,,,,,,,
1769643874.88168,,,,,,,,
1769643874.8939364,,,,,,,,
1769643874.905772,,,,,,,,
1769643874.9187622,,,,,,,,
1769643874.937155,,,,,,,,
1769643874.955558,,,,,,,,
1769643874.9748056,,,,,,,,
1769643874.9869745,,,,,,,,
1769643875.007429,,,,,,,,
1769643875.0240939,,,,,,,,
1769643875.046988,,,,,,,,
1769643875.0668612,,,,,,,,
1769643875.0836473,,,,,,,,
1769643875.102169,,,,,,,,
1769643875.1158583,,,,,,,,
1769643875.131927,,,,,,,,
1769643875.1461935,,,,,,,,
1769643875.170959,,,,,,,,
1769643875.1824942,,,,,,,,
1769643875.1999648,,,,,,,,
1769643875.213547,,,,,,,,
1769643875.2271566,,,,,,,,
1769643875.2406797,,,,,,,,
1769643875.2554827,,,,,,,,
1769643875.2700028,,,,,,,,
1769643875.2816856,,,,,,,,
1769643875.2951162,,,,,,,,
1769643875.3113894,,,,,,,,
1769643875.32917,,,,,,,,
1769643875.3494058,,,,,,,,
1769643875.3681889,,,,,,,,
1769643875.389553,,,,,,,,
1769643875.410081,,,,,,,,
1769643875.426921,,,,,,,,
1769643875.447019,,,,,,,,
1769643875.4601011,,,,,,,,
1769643875.478845,,,,,,,,
1769643875.490837,,,,,,,,
1769643875.5030656,,,,,,,,
1769643875.517426,,,,,,,,
1769643875.5292308,,,,,,,,
1769643875.5412297,,,,,,,,
1769643875.5547607,,,,,,,,
1769643875.5668721,,,,,,,,
1769643875.5794842,,,,,,,,
1769643875.5911136,,,,,,,,
1769643875.6054447,,,,,,,,
1769643875.6211724,,,,,,,,
1769643875.6365688,,,,,,,,
1769643875.6510422,,,,,,,,
1769643875.6707883,,,,,,,,
1769643875.6908107,,,,,,,,
1769643875.7023797,,,,,,,,
1769643875.7169404,,,,,,,,
1769643875.7305148,,,,,,,,
1769643875.7503247,,,,,,,,
1769643875.7619433,,,,,,,,
1769643875.7759116,,,,,,,,
1769643875.7976177,,,,,,,,
