timestamp,x1,y1,z1,quality1,x2,y2,z2,quality2
1769121467.241147,,,,,,,,
1769121467.2542222,,,,,,,,
1769121467.2656274,,,,,,,,
1769121467.2771814,,,,,,,,
1769121467.2917163,,,,,,,,
1769121467.303866,,,,,,,,
1769121467.3193562,,,,,,,,
1769121467.3366244,,,,,,,,
1769121467.3501008,,,,,,,,
1769121467.362069,,,,,,,,
1769121467.3827708,,,,,,,,
1769121467.39603,,,,,,,,
1769121467.4098258,,,,,,,,
1769121467.4250443,,,,,,,,
1769121467.4456432,,,,,,,,
1769121467.4633114,,,,,,,,
1769121467.4814212,,,,,,,,
1769121467.4980574,,,,,,,,
1769121467.512335,,,,,,,,
1769121467.528541,,,,,,,,
1769121467.5410235,,,,,,,,
1769121467.5523338,,,,,,,,
1769121467.5647829,,,,,,,,
1769121467.5778792,,,,,,,,
1769121467.5909338,,,,,,,,
1769121467.6020095,,,,,,,,
1769121467.6131277,,,,,,,,
1769121467.6255717,,,,,,,,
1769121467.6381116,,,,,,,,
1769121467.6521175,,,,,,,,
1769121467.6641896,,,,,,,,
1769121467.676841,,,,,,,,
1769121467.688172,,,,,,,,
1769121467.7004213,,,,,,,,
1769121467.712252,,,,,,,,
1769121467.7241523,,,,,,,,
1769121467.738935,,,,,,,,
1769121467.7503824,,,,,,,,
1769121467.7614927,,,,,,,,
1769121467.7732675,,,,,,,,
1769121467.784415,,,,,,,,
1769121467.7951684,,,,,,,,
1769121467.806158,,,,,,,,
1769121467.8169394,,,,,,,,
1769121467.8284934,,,,,,,,
1769121467.8394578,,,,,,,,
1769121467.8526611,,,,,,,,
1769121467.8671033,,,,,,,,
1769121467.8797174,,,,,,,,
1769121467.89109,,,,,,,,
1769121467.902531,,,,,,,,
1769121467.9137197,,,,,,,,
1769121467.9249582,,,,,,,,
1769121467.9362745,,,,,,,,
1769121467.9474394,,,,,,,,
1769121467.9591014,,,,,,,,
1769121467.970256,,,,,,,,
1769121467.9818993,,,,,,,,
1769121467.994183,,,,,,,,
1769121468.005315,,,,,,,,
1769121468.017253,,,,,,,,
1769121468.0315542,,,,,,,,
1769121468.0458484,,,,,,,,
1769121468.0601766,,,,,,,,
1769121468.0748127,,,,,,,,
1769121468.0880947,,,,,,,,
1769121468.1003437,,,,,,,,
1769121468.1119726,,,,,,,,
1769121468.124473,,,,,,,,
1769121468.1369314,,,,,,,,
1769121468.1481864,,,,,,,,
1769121468.1606562,,,,,,,,
1769121468.172907,,,,,,,,
1769121468.1859553,,,,,,,,
1769121468.1977224,,,,,,,,
1769121468.2088664,,,,,,,,
1769121468.226983,,,,,,,,
1769121468.2393582,,,,,,,,
1769121468.2503834,,,,,,,,
1769121468.2613726,,,,,,,,
1769121468.272612,,,,,,,,
1769121468.2838953,,,,,,,,
1769121468.2955155,,,,,,,,
1769121468.3068702,,,,,,,,
1769121468.318497,,,,,,,,
1769121468.3303957,,,,,,,,
1769121468.3429935,,,,,,,,
1769121468.3603144,,,,,,,,
1769121468.3715026,,,,,,,,
1769121468.3832643,,,,,,,,
1769121468.3943224,,,,,,,,
1769121468.4067316,,,,,,,,
1769121468.4177952,,,,,,,,
1769121468.4293005,,,,,,,,
1769121468.442215,,,,,,,,
1769121468.4533217,,,,,,,,
1769121468.464487,,,,,,,,
1769121468.4761112,,,,,,,,
1769121468.4886675,,,,,,,,
1769121468.5014093,,,,,,,,
1769121468.5140142,,,,,,,,
1769121468.5296283,,,,,,,,
1769121468.544444,,,,,,,,
1769121468.5576684,,,,,,,,
1769121468.5756624,,,,,,,,
1769121468.5926685,,,,,,,,
1769121468.6044173,,,,,,,,
1769121468.6160185,,,,,,,,
1769121468.6276562,,,,,,,,
1769121468.6397305,,,,,,,,
1769121468.6510684,,,,,,,,
1769121468.66401,,,,,,,,
1769121468.675309,,,,,,,,
1769121468.6867487,,,,,,,,
1769121468.7034442,,,,,,,,
1769121468.7149692,,,,,,,,
1769121468.7260442,,,,,,,,
1769121468.7379792,,,,,,,,
1769121468.7492273,,,,,,,,
1769121468.760994,,,,,,,,
1769121468.7735822,,,,,,,,
1769121468.7854285,,,,,,,,
1769121468.797121,,,,,,,,
1769121468.8084352,,,,,,,,
1769121468.820461,,,,,,,,
1769121468.8347678,,,,,,,,
1769121468.847245,,,,,,,,
1769121468.860517,,,,,,,,
1769121468.8715057,,,,,,,,
1769121468.885604,,,,,,,,
1769121468.8980083,,,,,,,,
1769121468.9123416,,,,,,,,
1769121468.926707,,,,,,,,
1769121468.9406097,,,,,,,,
1769121468.9529057,,,,,,,,
1769121468.9703941,,,,,,,,
1769121468.9867802,,,,,,,,
1769121468.9993243,,,,,,,,
1769121469.0114727,,,,,,,,
1769121469.0224934,,,,,,,,
1769121469.0343423,,,,,,,,
1769121469.0452566,,,,,,,,
1769121469.056295,,,,,,,,
1769121469.0670173,,,,,,,,
1769121469.0787845,,,,,,,,
1769121469.089547,,,,,,,,
1769121469.100415,,,,,,,,
1769121469.1112106,,,,,,,,
1769121469.1622226,,,,,,,,
1769121469.1732073,,,,,,,,
1769121469.1840372,,,,,,,,
1769121469.1949978,,,,,,,,
