timestamp,port,name,id,x,y,z,range
1769121467.241147,/dev/ttyACM0,,,,,,
1769121467.241147,/dev/ttyACM1,,,,,,
1769121467.2542222,/dev/ttyACM0,,,,,,
1769121467.2542222,/dev/ttyACM1,,,,,,
1769121467.2656274,/dev/ttyACM0,,,,,,
1769121467.2656274,/dev/ttyACM1,,,,,,
1769121467.2771814,/dev/ttyACM0,,,,,,
1769121467.2771814,/dev/ttyACM1,,,,,,
1769121467.2917163,/dev/ttyACM0,,,,,,
1769121467.2917163,/dev/ttyACM1,,,,,,
1769121467.303866,/dev/ttyACM0,,,,,,
1769121467.303866,/dev/ttyACM1,,,,,,
1769121467.3193562,/dev/ttyACM0,,,,,,
1769121467.3193562,/dev/ttyACM1,,,,,,
1769121467.3366244,/dev/ttyACM0,,,,,,
1769121467.3366244,/dev/ttyACM1,,,,,,
1769121467.3501008,/dev/ttyACM0,,,,,,
1769121467.3501008,/dev/ttyACM1,,,,,,
1769121467.362069,/dev/ttyACM0,,,,,,
1769121467.362069,/dev/ttyACM1,,,,,,
1769121467.3827708,/dev/ttyACM0,,,,,,
1769121467.3827708,/dev/ttyACM1,,,,,,
1769121467.39603,/dev/ttyACM0,,,,,,
1769121467.39603,/dev/ttyACM1,,,,,,
1769121467.4098258,/dev/ttyACM0,,,,,,
1769121467.4098258,/dev/ttyACM1,,,,,,
1769121467.4250443,/dev/ttyACM0,,,,,,
1769121467.4250443,/dev/ttyACM1,,,,,,
1769121467.4456432,/dev/ttyACM0,,,,,,
1769121467.4456432,/dev/ttyACM1,,,,,,
1769121467.4633114,/dev/ttyACM0,,,,,,
1769121467.4633114,/dev/ttyACM1,,,,,,
1769121467.4814212,/dev/ttyACM0,,,,,,
1769121467.4814212,/dev/ttyACM1,,,,,,
1769121467.4980574,/dev/ttyACM0,,,,,,
1769121467.4980574,/dev/ttyACM1,,,,,,
1769121467.512335,/dev/ttyACM0,,,,,,
1769121467.512335,/dev/ttyACM1,,,,,,
1769121467.528541,/dev/ttyACM0,,,,,,
1769121467.528541,/dev/ttyACM1,,,,,,
1769121467.5410235,/dev/ttyACM0,,,,,,
1769121467.5410235,/dev/ttyACM1,,,,,,
1769121467.5523338,/dev/ttyACM0,,,,,,
1769121467.5523338,/dev/ttyACM1,,,,,,
