timestamp,velocity_mps,steering_angle_rad,steering_angle_deg
1771538425.5266979,0.0,0.0,0.0
1771538426.1107926,0.0,0.0,0.0
1771538426.4341152,0.0,0.0,0.0
1771538426.5080688,0.0,0.0,0.0
1771538426.5317628,0.0,0.0,0.0
1771538426.5732958,0.0,0.0,0.0
1771538426.6190155,0.0,0.0,0.0
1771538426.6804461,0.0,0.0,0.0
1771538426.701539,0.0,0.0,0.0
1771538426.7294412,0.0,0.0,0.0
1771538426.8725522,0.0,0.0,0.0
1771538426.9205766,0.0,0.0,0.0
1771538426.989264,0.0,0.0,0.0
1771538427.013473,0.13,0.33161255787892263,19.0
1771538427.0415165,0.13,0.33161255787892263,19.0
1771538427.0970414,0.13,0.33161255787892263,19.0
1771538427.1356044,0.13,0.5061454830783556,29.0
1771538427.1875713,0.13,0.5061454830783556,29.0
1771538427.2127483,0.13,0.5235987755982988,29.999999999999996
1771538427.2431035,0.13,0.5235987755982988,29.999999999999996
1771538427.276685,0.13,0.5235987755982988,29.999999999999996
1771538427.3466895,0.13,0.5235987755982988,29.999999999999996
1771538427.400289,0.13,0.5235987755982988,29.999999999999996
1771538427.474802,0.13,0.5235987755982988,29.999999999999996
1771538427.5659738,0.13,0.5235987755982988,29.999999999999996
1771538427.6351018,0.13,0.5235987755982988,29.999999999999996
1771538427.6663969,0.13,0.5235987755982988,29.999999999999996
1771538427.7077315,0.13,0.5235987755982988,29.999999999999996
1771538427.7548525,0.13,0.5235987755982988,29.999999999999996
1771538427.7823992,0.13,0.5235987755982988,29.999999999999996
1771538427.827339,0.13,0.5235987755982988,29.999999999999996
1771538427.874057,0.13,0.5235987755982988,29.999999999999996
1771538427.950771,0.13,0.5235987755982988,29.999999999999996
1771538427.976845,0.13,0.5235987755982988,29.999999999999996
1771538428.001683,0.13,0.5235987755982988,29.999999999999996
1771538428.026943,0.13,0.5235987755982988,29.999999999999996
1771538428.0653002,0.13,0.5235987755982988,29.999999999999996
1771538428.0818934,0.13,0.5235987755982988,29.999999999999996
1771538428.1507413,0.13,0.5235987755982988,29.999999999999996
1771538428.182424,0.13,0.5235987755982988,29.999999999999996
1771538428.2105184,0.13,0.5235987755982988,29.999999999999996
1771538428.260823,0.13,0.5235987755982988,29.999999999999996
1771538428.2807562,0.13,0.5235987755982988,29.999999999999996
1771538428.3052816,0.13,0.5235987755982988,29.999999999999996
1771538428.3322427,0.13,0.5235987755982988,29.999999999999996
1771538428.3517957,0.13,0.5235987755982988,29.999999999999996
1771538428.3877711,0.13,0.5235987755982988,29.999999999999996
1771538428.4365892,0.13,0.5235987755982988,29.999999999999996
1771538428.4984906,0.13,0.5235987755982988,29.999999999999996
1771538428.5313716,0.13,0.5235987755982988,29.999999999999996
1771538428.5898418,0.13,0.5235987755982988,29.999999999999996
1771538428.6216452,0.13,0.5235987755982988,29.999999999999996
1771538428.6646004,0.13,0.5235987755982988,29.999999999999996
1771538428.7471282,0.13,0.5235987755982988,29.999999999999996
1771538428.7770503,0.13,0.5235987755982988,29.999999999999996
1771538428.867592,-0.13,-0.13962634015954636,-8.0
1771538428.9149911,-0.13,-0.13962634015954636,-8.0
1771538428.939364,-0.13,-0.13962634015954636,-8.0
1771538428.9666822,-0.13,-0.13962634015954636,-8.0
1771538428.9867094,-0.13,-0.13962634015954636,-8.0
1771538429.0016928,-0.13,-0.13962634015954636,-8.0
1771538429.017136,-0.13,-0.13962634015954636,-8.0
1771538429.037599,-0.13,-0.13962634015954636,-8.0
1771538429.0644293,-0.13,-0.13962634015954636,-8.0
1771538429.1392102,0.13,0.20943951023931956,12.0
1771538429.1795774,0.13,0.20943951023931956,12.0
1771538429.256933,0.13,0.4537856055185257,26.000000000000004
1771538429.3207242,0.13,0.4537856055185257,26.000000000000004
1771538429.3635457,0.13,0.4537856055185257,26.000000000000004
1771538429.4033058,0.13,0.4537856055185257,26.000000000000004
1771538429.454018,0.13,0.5235987755982988,29.999999999999996
